Type               ,Version            ,S/N                ,Region             ,BLE Ver            ,BLE Mac            ,
IQ24V150A          ,P3.4               ,PI504655           ,US                 ,                   ,00:00:00:00:00:00  ,
Bat cap,Temp   ,Profile,Del chg,Cond ch,I float,V float,I equal,Time eq,Del eql,Period ,Length ,Section,T elect,
    600,     50,IONIC  ,      0,      0,    5.0,  2.250,   39.0,      4,      0,     64,    3.1,     95,      0,
Charge ,Part ch,Full ch,Equal  ,DF1    ,DF2    ,DF3    ,TH     ,DF7    ,DF4    ,DF5    ,DFC    ,TH Mod ,
   9292,  62161, -52869,   6818,    134,      0,     28,      0,    322,   1366,  20747,   1086,   7698,
Nr     ,S/N                ,Capacit,U batt ,Temp   ,Techno ,Profile,% init ,U start,U end  ,I end  ,Temp en,Chg Tim,Ah     ,kWh    ,Chg end,Default,SoC                ,DBa                ,CFC    ,Bat Dis,
    289,                   ,       ,     24,     50,       ,COLD   ,     37,   2.02,   2.25,      0,     50,     80,     45,   1.35,Full ch,       ,03/23/2022 09:08:16,03/23/2022 10:26:16,  16384,NO     ,
    288,                   ,       ,     24,     50,       ,COLD   ,     49,   2.04,   2.23,      0,     50,     17,     11,   0.33,Full ch,       ,03/23/2022 11:17:16,03/23/2022 11:33:16,  16384,NO     ,
    287,                   ,       ,     24,     50,       ,COLD   ,     46,   2.04,   2.69,     23,     50,     94,     45,   1.38,Full ch,       ,03/23/2022 14:39:16,03/23/2022 17:03:16,    512,NO     ,
    286,                   ,       ,     24,     50,       ,COLD   ,     33,   2.01,   2.38,    150,     50,     24,     50,   1.46,Part ch,       ,03/23/2022 17:04:16,03/23/2022 17:27:16,      0,NO     ,
    285,                   ,       ,     24,     50,       ,COLD   ,     23,   1.99,   2.43,     55,     50,     69,     92,   2.70,Part ch,       ,03/23/2022 19:34:16,03/23/2022 20:43:16,      0,YES    ,
    284,                   ,       ,     24,     50,       ,COLD   ,     35,   2.01,   2.39,    149,     50,     19,     39,   1.12,Part ch,       ,03/23/2022 20:45:16,03/23/2022 21:03:16,      0,YES    ,
    283,                   ,       ,     24,     50,       ,COLD   ,     20,   1.99,   2.35,    150,     50,      7,      9,   0.26,Full ch,       ,03/24/2022 00:12:16,03/24/2022 00:18:16,  16384,NO     ,
    282,                   ,       ,     24,     50,       ,COLD   ,     44,   2.03,   2.44,    149,     50,     12,     25,   0.74,Part ch,       ,03/24/2022 02:27:16,03/24/2022 02:38:16,      0,YES    ,
    281,                   ,       ,     24,     50,       ,COLD   ,     50,   2.05,   2.44,    140,     50,     17,     35,   1.05,Part ch,       ,03/24/2022 03:04:16,03/24/2022 03:20:16,      0,YES    ,
    280,                   ,       ,     24,     50,       ,COLD   ,     40,   2.02,   2.43,    149,     50,     16,     31,   0.90,Part ch,       ,03/24/2022 04:47:16,03/24/2022 05:02:16,      0,YES    ,
    279,                   ,       ,     24,     50,       ,COLD   ,      5,   1.86,   2.30,     46,     50,      8,      5,   0.15,Part ch,       ,03/24/2022 05:18:16,03/24/2022 05:26:16,      0,YES    ,
    278,                   ,       ,     24,     50,       ,COLD   ,     50,   2.05,   2.51,     23,     50,     59,     23,   0.71,Full ch,       ,03/24/2022 05:27:16,03/24/2022 07:07:16,    512,NO     ,
    277,                   ,       ,     24,     50,       ,COLD   ,      5,   1.82,   2.25,     46,     50,      3,      1,   0.03,Part ch,       ,03/24/2022 07:08:16,03/24/2022 07:10:16,      0,YES    ,
    276,                   ,       ,     24,     50,       ,COLD   ,     50,   2.05,   3.65,      0,     50,    100,    116,   3.41,Full ch,       ,03/24/2022 08:59:16,03/24/2022 10:38:16,  16384,NO     ,
    275,                   ,       ,     24,     50,       ,COLD   ,     60,   2.07,   2.43,    114,     50,     24,     49,   1.46,Part ch,       ,03/24/2022 12:19:16,03/24/2022 12:42:16,      0,NO     ,
    274,                   ,       ,     24,     50,       ,COLD   ,     51,   2.05,   2.45,    131,     50,     37,     82,   2.41,Part ch,       ,03/24/2022 15:26:16,03/24/2022 16:03:16,      0,NO     ,
    273,                   ,       ,     24,     50,       ,COLD   ,     44,   2.03,   2.12,     23,     50,     32,     23,   0.68,Full ch,       ,03/24/2022 16:14:16,03/24/2022 16:52:16,    512,NO     ,
    272,                   ,       ,     24,     50,       ,COLD   ,     56,   2.06,   2.11,     23,     50,     22,     10,   0.31,Full ch,       ,03/24/2022 17:35:16,03/24/2022 18:23:16,    512,NO     ,
    271,                   ,       ,     24,     50,       ,COLD   ,     30,   2.01,   2.43,     48,     50,    318,    253,   7.43,Full ch,DF7    ,03/24/2022 19:28:16,03/25/2022 01:21:16,    256,NO     ,
    270,                   ,       ,     24,     50,       ,EQUAL  ,     82,   2.11,   2.14,     27,     50,     30,     13,   0.36,Full ch,DF7    ,03/25/2022 01:21:16,03/25/2022 01:55:16,    768,NO     ,
    269,                   ,       ,     24,     50,       ,COLD   ,     49,   2.04,   2.39,    150,     50,     17,     34,   0.97,Part ch,       ,03/25/2022 01:56:16,03/25/2022 02:12:16,      0,YES    ,
    268,                   ,       ,     24,     50,       ,COLD   ,     53,   2.06,   2.48,      0,     50,     16,      7,   0.23,Full ch,       ,03/25/2022 02:14:16,03/25/2022 02:29:16,  16384,NO     ,
    267,                   ,       ,     24,     50,       ,COLD   ,     62,   2.07,   2.43,     43,     50,      9,      6,   0.19,Part ch,       ,03/25/2022 03:34:16,03/25/2022 03:42:16,      0,YES    ,
    266,                   ,       ,     24,     50,       ,COLD   ,     69,   2.09,   2.41,    150,     50,     17,     34,   0.98,Part ch,       ,03/25/2022 03:44:16,03/25/2022 04:01:16,      0,YES    ,
    265,                   ,       ,     24,     50,       ,COLD   ,     66,   2.08,   2.43,     89,     50,     37,     72,   2.12,Part ch,       ,03/25/2022 05:07:16,03/25/2022 05:44:16,      0,YES    ,
    264,                   ,       ,     24,     50,       ,COLD   ,     47,   2.04,   2.44,     66,     50,     52,     80,   2.37,Part ch,       ,03/25/2022 06:58:16,03/25/2022 07:50:16,      0,YES    ,
    263,                   ,       ,     24,     50,       ,COLD   ,     73,   2.10,   2.69,     23,     50,     38,     15,   0.47,Full ch,       ,03/25/2022 07:57:16,03/25/2022 08:33:16,    512,NO     ,
    262,                   ,       ,     24,     50,       ,COLD   ,     50,   2.05,   2.43,    149,     50,     26,     57,   1.67,Part ch,       ,03/25/2022 11:23:16,03/25/2022 11:50:16,      0,NO     ,
    261,                   ,       ,     24,     50,       ,COLD   ,     65,   2.08,   2.45,    131,     50,     23,     48,   1.41,Part ch,       ,03/25/2022 12:35:16,03/25/2022 12:57:16,      0,NO     ,
    260,                   ,       ,     24,     50,       ,COLD   ,     76,   2.10,   2.43,     66,     50,     70,     99,   2.92,Part ch,       ,03/25/2022 13:18:16,03/25/2022 14:27:16,      0,NO     ,
    259,                   ,       ,     24,     50,       ,COLD   ,     49,   2.04,   2.36,    150,     50,      3,      3,   0.10,Part ch,       ,03/25/2022 16:14:16,03/25/2022 16:17:16,      0,YES    ,
    258,                   ,       ,     24,     50,       ,COLD   ,     50,   2.05,   3.54,      0,     50,     16,     11,   0.33,Full ch,       ,03/25/2022 16:17:16,03/25/2022 16:32:16,  16384,NO     ,
    257,                   ,       ,     24,     50,       ,COLD   ,     43,   2.03,   2.34,    150,     50,      3,      3,   0.09,Part ch,       ,03/25/2022 17:12:16,03/25/2022 17:15:16,      0,NO     ,
    256,                   ,       ,     24,     50,       ,COLD   ,     40,   2.02,   2.39,    150,     50,      6,     10,   0.30,Part ch,       ,03/25/2022 17:50:16,03/25/2022 17:57:16,      0,NO     ,
    255,                   ,       ,     24,     50,       ,COLD   ,     48,   2.04,   2.42,     39,     50,     11,      8,   0.24,Part ch,       ,03/25/2022 18:09:16,03/25/2022 18:20:16,      0,YES    ,
    254,                   ,       ,     24,     50,       ,COLD   ,     39,   2.02,   2.40,    149,     50,      7,     13,   0.37,Part ch,       ,03/25/2022 18:36:16,03/25/2022 18:43:16,      0,NO     ,
    253,                   ,       ,     24,     50,       ,COLD   ,     37,   2.02,   2.38,    150,     50,      6,     10,   0.30,Part ch,       ,03/25/2022 19:20:16,03/25/2022 19:26:16,      0,NO     ,
    252,                   ,       ,     24,     50,       ,COLD   ,     50,   2.05,   2.51,     23,     50,    191,    155,   4.58,Full ch,       ,03/25/2022 19:34:16,03/26/2022 02:29:16,      0,NO     ,
    251,                   ,       ,     24,     50,       ,COLD   ,     30,   2.00,   2.42,    112,     50,     24,     52,   1.53,Part ch,       ,03/27/2022 13:54:16,03/27/2022 14:18:16,      0,YES    ,
    250,                   ,       ,     24,     50,       ,COLD   ,     28,   2.00,   2.43,    149,     50,     12,     25,   0.74,Part ch,       ,03/27/2022 18:20:16,03/27/2022 18:31:16,      0,YES    ,
    249,                   ,       ,     24,     50,       ,COLD   ,     39,   2.02,   2.43,     43,     50,     94,    142,   4.16,Part ch,       ,03/27/2022 19:05:16,03/27/2022 20:38:16,      0,YES    ,
    248,                   ,       ,     24,     50,       ,COLD   ,     63,   2.08,   2.75,      0,     50,     60,     53,   1.58,Full ch,       ,03/27/2022 21:46:16,03/27/2022 22:45:16,  16384,NO     ,
    247,                   ,       ,     24,     50,       ,COLD   ,     66,   2.08,   3.95,      0,     50,     63,     38,   1.11,Full ch,       ,03/27/2022 23:41:16,03/28/2022 00:43:16,  16384,NO     ,
    246,                   ,       ,     24,     50,       ,COLD   ,     39,   2.02,   3.06,      0,     50,     18,     13,   0.38,Full ch,       ,03/28/2022 01:52:16,03/28/2022 02:08:16,  16384,NO     ,
    245,                   ,       ,     24,     50,       ,COLD   ,     49,   2.04,   2.42,     82,     50,     54,    101,   3.00,Part ch,       ,03/28/2022 02:50:16,03/28/2022 03:44:16,      0,NO     ,
    244,                   ,       ,     24,     50,       ,COLD   ,     53,   2.06,   2.43,     49,     50,     33,     47,   1.39,Part ch,       ,03/28/2022 03:52:16,03/28/2022 04:25:16,      0,YES    ,
    243,                   ,       ,     24,     50,       ,COLD   ,     83,   2.11,   2.44,     66,     50,     13,     17,   0.50,Part ch,       ,03/28/2022 06:33:16,03/28/2022 06:45:16,      0,NO     ,
    242,                   ,       ,     24,     50,       ,COLD   ,     56,   2.06,   2.24,      0,     50,     51,     46,   1.37,Full ch,       ,03/28/2022 06:56:16,03/28/2022 07:46:16,  16384,NO     ,
    241,                   ,       ,     24,     50,       ,COLD   ,     77,   2.10,   2.44,     67,     50,     20,     29,   0.86,Part ch,       ,03/28/2022 07:59:16,03/28/2022 08:19:16,      0,NO     ,
    240,                   ,       ,     24,     50,       ,COLD   ,     85,   2.12,   2.43,     58,     50,     37,     37,   1.09,Part ch,       ,03/28/2022 08:25:16,03/28/2022 09:02:16,      0,YES    ,
    239,                   ,       ,     24,     50,       ,COLD   ,     41,   2.03,   2.43,     33,     50,     10,      6,   0.18,Part ch,       ,03/28/2022 11:13:16,03/28/2022 11:23:16,      0,NO     ,
    238,                   ,       ,     24,     50,       ,COLD   ,     37,   2.02,   2.02,      0,     50,      2,      1,   0.04,Part ch,       ,03/28/2022 11:28:16,03/28/2022 11:31:16,      0,YES    ,
    237,                   ,       ,     24,     50,       ,COLD   ,      5,   1.82,   2.43,     61,     50,     27,     25,   0.72,Part ch,       ,03/28/2022 13:04:16,03/28/2022 13:31:16,      0,YES    ,
    236,                   ,       ,     24,     50,       ,COLD   ,     51,   2.05,   2.37,    150,     50,     11,     20,   0.58,Part ch,       ,03/28/2022 13:37:16,03/28/2022 13:48:16,      0,NO     ,
    235,                   ,       ,     24,     50,       ,COLD   ,     28,   2.00,   2.66,     23,     50,    112,     63,   1.87,Part ch,       ,03/28/2022 13:59:16,03/28/2022 15:51:16,      0,NO     ,
    234,                   ,       ,     24,     50,       ,COLD   ,     46,   2.04,   2.37,    150,     50,      7,     11,   0.34,Part ch,       ,03/28/2022 16:03:16,03/28/2022 16:10:16,      0,NO     ,
    233,                   ,       ,     24,     50,       ,COLD   ,     41,   2.03,   2.40,    150,     50,     25,     54,   1.58,Part ch,       ,03/28/2022 18:09:16,03/28/2022 18:34:16,      0,NO     ,
    232,                   ,       ,     24,     50,       ,COLD   ,     50,   2.05,   2.44,     73,     50,     16,     22,   0.66,Part ch,       ,03/28/2022 18:55:16,03/28/2022 19:11:16,      0,YES    ,
    231,                   ,       ,     24,     50,       ,COLD   ,     28,   2.00,   2.43,     49,     50,     62,     60,   1.77,Part ch,       ,03/28/2022 19:52:16,03/28/2022 20:54:16,      0,YES    ,
    230,                   ,       ,     24,     50,       ,COLD   ,     50,   2.05,   2.78,      0,     50,     56,     61,   1.80,Full ch,       ,03/28/2022 20:55:16,03/28/2022 21:49:16,  16384,NO     ,
    229,                   ,       ,     24,     50,       ,COLD   ,     57,   2.06,   3.48,      0,     50,     45,     42,   1.24,Full ch,       ,03/28/2022 23:01:16,03/28/2022 23:45:16,  16384,NO     ,
    228,                   ,       ,     24,     50,       ,COLD   ,     51,   2.05,   2.40,      0,     50,     38,     45,   1.32,Full ch,       ,03/29/2022 02:02:16,03/29/2022 02:39:16,  16384,NO     ,
    227,                   ,       ,     24,     50,       ,COLD   ,     79,   2.11,   2.52,     23,     50,     38,     17,   0.50,Part ch,       ,03/29/2022 02:47:16,03/29/2022 03:25:16,      0,NO     ,
    226,                   ,       ,     24,     50,       ,COLD   ,     35,   2.01,   2.42,    150,     50,      4,      6,   0.17,Part ch,       ,03/29/2022 04:12:16,03/29/2022 04:16:16,      0,NO     ,
    225,                   ,       ,     24,     50,       ,COLD   ,     48,   2.04,   2.42,     90,     50,     21,     35,   1.05,Part ch,       ,03/29/2022 05:21:16,03/29/2022 05:41:16,      0,YES    ,
    224,                   ,       ,     24,     50,       ,COLD   ,     66,   2.08,   2.43,     91,     50,      6,      7,   0.21,Part ch,       ,03/29/2022 05:49:16,03/29/2022 05:54:16,      0,NO     ,
    223,                   ,       ,     24,     50,       ,COLD   ,     53,   2.06,   2.43,     82,     50,     17,     26,   0.76,Part ch,       ,03/29/2022 06:09:16,03/29/2022 06:26:16,      0,NO     ,
    222,                   ,       ,     24,     50,       ,COLD   ,     53,   2.06,   2.43,    104,     50,     11,     20,   0.61,Part ch,       ,03/29/2022 06:28:16,03/29/2022 06:39:16,      0,YES    ,
    221,                   ,       ,     24,     50,       ,COLD   ,     62,   2.07,   3.68,      0,     50,     40,     40,   1.17,Full ch,       ,03/29/2022 07:06:16,03/29/2022 07:44:16,  16384,NO     ,
    220,                   ,       ,     24,     50,       ,COLD   ,     32,   2.01,   2.43,    113,     50,      4,      6,   0.18,Part ch,       ,03/29/2022 09:07:16,03/29/2022 09:11:16,      0,YES    ,
    219,                   ,       ,     24,     50,       ,COLD   ,     54,   2.06,   2.43,     49,     50,     28,     42,   1.24,Part ch,       ,03/29/2022 11:26:16,03/29/2022 11:54:16,      0,YES    ,
    218,                   ,       ,     24,     50,       ,COLD   ,     50,   2.05,   2.37,    150,     50,     11,     21,   0.62,Part ch,       ,03/29/2022 13:13:16,03/29/2022 13:24:16,      0,NO     ,
    217,                   ,       ,     24,     50,       ,COLD   ,     50,   2.05,   2.44,    146,     50,     24,     52,   1.51,Part ch,       ,03/29/2022 15:34:16,03/29/2022 15:58:16,      0,NO     ,
    216,                   ,       ,     24,     50,       ,COLD   ,     50,   2.05,   2.42,    114,     50,     17,     36,   1.07,Part ch,       ,03/29/2022 17:55:16,03/29/2022 18:12:16,      0,YES    ,
    215,                   ,       ,     24,     50,       ,COLD   ,     16,   1.98,   2.42,     98,     50,     17,     27,   0.80,Part ch,       ,03/29/2022 19:21:16,03/29/2022 19:37:16,      0,YES    ,
    214,                   ,       ,     24,     50,       ,COLD   ,     50,   2.05,   2.24,      0,     50,     61,     73,   2.16,Full ch,       ,03/29/2022 19:38:16,03/29/2022 20:38:16,  16384,NO     ,
    213,                   ,       ,     24,     50,       ,COLD   ,     43,   2.03,   2.44,    144,     50,     27,     58,   1.70,Part ch,       ,03/29/2022 23:38:16,03/30/2022 00:04:16,      0,YES    ,
    212,                   ,       ,     24,     50,       ,COLD   ,     44,   2.03,   2.42,     82,     50,     14,     19,   0.56,Part ch,       ,03/30/2022 01:48:16,03/30/2022 02:02:16,      0,YES    ,
    211,                   ,       ,     24,     50,       ,COLD   ,     42,   2.03,   2.43,     55,     50,     11,     12,   0.35,Part ch,       ,03/30/2022 02:03:16,03/30/2022 02:14:16,      0,YES    ,
    210,                   ,       ,     24,     50,       ,COLD   ,     49,   2.04,   2.43,     51,     50,     55,     94,   2.77,Part ch,       ,03/30/2022 04:04:16,03/30/2022 04:59:16,      0,YES    ,
    209,                   ,       ,     24,     50,       ,COLD   ,     43,   2.03,   2.03,      0,     50,      2,      1,   0.05,Part ch,       ,03/30/2022 05:02:16,03/30/2022 05:04:16,      0,YES    ,
    208,                   ,       ,     24,     50,       ,COLD   ,      5,   1.84,   2.29,     46,     50,      7,      4,   0.12,Part ch,       ,03/30/2022 07:01:16,03/30/2022 07:08:16,      0,YES    ,
    207,                   ,       ,     24,     50,       ,COLD   ,     51,   2.05,   2.43,     48,     50,     39,     62,   1.82,Part ch,       ,03/30/2022 07:09:16,03/30/2022 07:48:16,      0,YES    ,
    206,                   ,       ,     24,     50,       ,COLD   ,      5,   1.83,   2.29,     46,     50,      9,      6,   0.17,Part ch,       ,03/30/2022 08:07:16,03/30/2022 08:15:16,      0,YES    ,
    205,                   ,       ,     24,     50,       ,COLD   ,      5,   1.83,   2.42,     32,     50,     40,     33,   0.96,Part ch,       ,03/30/2022 09:05:16,03/30/2022 09:45:16,      0,YES    ,
    204,                   ,       ,     24,     50,       ,COLD   ,     41,   2.03,   2.43,     43,     50,     12,      9,   0.28,Part ch,       ,03/30/2022 11:13:16,03/30/2022 11:25:16,      0,NO     ,
    203,                   ,       ,     24,     50,       ,COLD   ,     50,   2.05,   2.37,    150,     50,     17,     35,   1.00,Part ch,       ,03/30/2022 15:56:16,03/30/2022 16:13:16,      0,NO     ,
    202,                   ,       ,     24,     50,       ,COLD   ,     38,   2.02,   2.42,    149,     50,     18,     42,   1.23,Part ch,       ,03/30/2022 17:38:16,03/30/2022 17:56:16,      0,YES    ,
    201,                   ,       ,     24,     50,       ,COLD   ,     50,   2.05,   2.39,    150,     50,     19,     39,   1.12,Part ch,       ,03/30/2022 18:03:16,03/30/2022 18:22:16,      0,NO     ,
    200,                   ,       ,     24,     50,       ,COLD   ,     30,   2.01,   2.43,     25,     50,     48,     31,   0.91,Part ch,       ,03/30/2022 18:38:16,03/30/2022 19:26:16,      0,NO     ,
    199,                   ,       ,     24,     50,       ,COLD   ,     36,   2.02,   2.95,      0,     50,     53,    104,   3.07,Full ch,       ,03/30/2022 20:26:16,03/30/2022 21:17:16,  16384,NO     ,
    198,                   ,       ,     24,     50,       ,COLD   ,     31,   2.01,   2.36,    150,     50,      8,     14,   0.41,Part ch,       ,03/31/2022 01:06:16,03/31/2022 01:14:16,      0,YES    ,
    197,                   ,       ,     24,     50,       ,COLD   ,     46,   2.04,   2.44,     67,     50,      8,      7,   0.20,Full ch,       ,03/31/2022 01:56:16,03/31/2022 02:04:16,  16384,NO     ,
    196,                   ,       ,     24,     50,       ,COLD   ,     30,   2.01,   2.36,    150,     50,      4,      7,   0.21,Part ch,       ,03/31/2022 02:28:16,03/31/2022 02:33:16,      0,YES    ,
    195,                   ,       ,     24,     50,       ,COLD   ,      5,   1.83,   3.62,      0,     50,     55,     31,   0.89,Full ch,       ,03/31/2022 03:18:16,03/31/2022 04:12:16,  16384,NO     ,
    194,                   ,       ,     24,     50,       ,COLD   ,      5,   1.83,   2.21,      0,     50,     26,     19,   0.55,Full ch,       ,03/31/2022 05:29:16,03/31/2022 05:54:16,  16384,NO     ,
    193,                   ,       ,     24,     50,       ,COLD   ,      5,   1.84,   2.22,      0,     50,     26,     19,   0.54,Full ch,       ,03/31/2022 07:15:16,03/31/2022 07:40:16,  16384,NO     ,
    192,                   ,       ,     24,     50,       ,COLD   ,     54,   2.06,   2.40,    150,     50,     12,     24,   0.69,Part ch,       ,03/31/2022 11:11:16,03/31/2022 11:24:16,      0,NO     ,
    191,                   ,       ,     24,     50,       ,COLD   ,     27,   2.00,   2.45,    131,     50,     32,     67,   1.97,Part ch,       ,03/31/2022 13:49:16,03/31/2022 14:20:16,      0,YES    ,
    190,                   ,       ,     24,     50,       ,COLD   ,     25,   2.00,   2.34,    150,     50,     10,     19,   0.54,Part ch,       ,03/31/2022 14:56:16,03/31/2022 15:07:16,      0,NO     ,
    189,                   ,       ,     24,     50,       ,COLD   ,     22,   1.99,   2.32,    150,     50,     11,     20,   0.57,Part ch,       ,03/31/2022 15:59:16,03/31/2022 16:10:16,      0,NO     ,
    188,                   ,       ,     24,     50,       ,COLD   ,     44,   2.03,   2.44,    146,     50,      8,     15,   0.45,Part ch,       ,03/31/2022 17:07:16,03/31/2022 17:15:16,      0,YES    ,
    187,                   ,       ,     24,     50,       ,COLD   ,     11,   1.97,   2.33,    150,     50,     23,     48,   1.35,Part ch,       ,03/31/2022 17:59:16,03/31/2022 18:22:16,      0,NO     ,
    186,                   ,       ,     24,     50,       ,COLD   ,     35,   2.01,   2.42,     97,     50,     44,     86,   2.54,Part ch,       ,03/31/2022 19:51:16,03/31/2022 20:35:16,      0,YES    ,
    185,                   ,       ,     24,     50,       ,COLD   ,     32,   2.01,   2.62,      0,     50,     43,     82,   2.41,Full ch,       ,03/31/2022 23:03:16,03/31/2022 23:44:16,  16384,NO     ,
    184,                   ,       ,     24,     50,       ,COLD   ,     45,   2.03,   2.42,    111,     50,     17,     33,   0.98,Part ch,       ,04/01/2022 02:23:16,04/01/2022 02:40:16,      0,YES    ,
    183,                   ,       ,     24,     50,       ,COLD   ,      5,   1.96,   2.42,     80,     50,    403,    676,  19.78,Full ch,DF7    ,04/01/2022 03:32:16,04/01/2022 11:07:16,    256,NO     ,
    182,                   ,       ,     24,     50,       ,COLD   ,     44,   2.03,   2.64,     23,     50,     67,     76,   2.24,Part ch,       ,04/01/2022 13:25:16,04/01/2022 14:32:16,      0,NO     ,
    181,                   ,       ,     24,     50,       ,COLD   ,     65,   2.08,   2.37,    150,     50,     15,     28,   0.81,Part ch,       ,04/01/2022 14:33:16,04/01/2022 14:47:16,      0,NO     ,
    180,                   ,       ,     24,     50,       ,COLD   ,     65,   2.08,   2.43,    116,     50,     36,     79,   2.32,Part ch,       ,04/01/2022 15:19:16,04/01/2022 15:54:16,      0,NO     ,
    179,                   ,       ,     24,     50,       ,COLD   ,     46,   2.03,   2.43,     57,     50,     54,     77,   2.27,Part ch,       ,04/01/2022 16:49:16,04/01/2022 17:43:16,      0,YES    ,
    178,                   ,       ,     24,     50,       ,COLD   ,     84,   2.12,   2.42,    103,     50,     10,     17,   0.52,Part ch,       ,04/01/2022 17:56:16,04/01/2022 18:06:16,      0,NO     ,
    177,                   ,       ,     24,     50,       ,COLD   ,     79,   2.11,   2.42,    101,     50,     10,     16,   0.48,Part ch,       ,04/01/2022 18:23:16,04/01/2022 18:32:16,      0,NO     ,
    176,                   ,       ,     24,     50,       ,COLD   ,     91,   2.13,   2.43,     76,     50,     25,     34,   1.01,Part ch,       ,04/01/2022 18:36:16,04/01/2022 19:02:16,      0,NO     ,
    175,                   ,       ,     24,     50,       ,COLD   ,     74,   2.10,   2.43,     59,     50,    157,    169,   4.97,Part ch,       ,04/01/2022 19:38:16,04/01/2022 22:15:16,      0,YES    ,
    174,                   ,       ,     24,     50,       ,COLD   ,     37,   2.02,   2.43,    104,     50,     30,     62,   1.82,Part ch,       ,04/01/2022 22:15:16,04/01/2022 22:45:16,      0,YES    ,
    173,                   ,       ,     24,     50,       ,COLD   ,     31,   2.01,   2.35,    150,     50,      9,     15,   0.45,Part ch,       ,04/02/2022 01:03:16,04/02/2022 01:11:16,      0,YES    ,
    172,                   ,       ,     24,     50,       ,COLD   ,     81,   2.11,   2.42,     49,     50,     24,     23,   0.67,Part ch,       ,04/02/2022 01:55:16,04/02/2022 02:18:16,      0,YES    ,
    171,                   ,       ,     24,     50,       ,COLD   ,     99,   2.23,   2.43,     52,     50,     64,     51,   1.51,Part ch,       ,04/02/2022 02:19:16,04/02/2022 03:23:16,      0,NO     ,
    170,                   ,       ,     24,     50,       ,COLD   ,     47,   2.04,   2.43,     80,     50,     34,     58,   1.72,Part ch,       ,04/02/2022 04:05:16,04/02/2022 04:40:16,      0,YES    ,
    169,                   ,       ,     24,     50,       ,COLD   ,     70,   2.09,   2.38,    150,     50,      5,      7,   0.21,Part ch,       ,04/02/2022 04:54:16,04/02/2022 04:59:16,      0,NO     ,
    168,                   ,       ,     24,     50,       ,COLD   ,     79,   2.11,   2.43,     81,     50,     33,     61,   1.80,Part ch,       ,04/02/2022 05:05:16,04/02/2022 05:38:16,      0,NO     ,
