Type               ,Version            ,S/N                ,Region             ,BLE Ver            ,BLE Mac            ,
IQ36V240A          ,P3.4               ,RA518168           ,US                 ,                   ,00:00:00:00:00:00  ,
Bat cap,Temp   ,Profile,Del chg,Cond ch,I float,V float,I equal,Time eq,Del eql,Period ,Length ,Section,T elect,
    875,     50,OPP    ,      0,      0,    5.0,  2.250,   39.0,      4,      0,     64,    4.0,     95,      0,
Charge ,Part ch,Full ch,Equal  ,DF1    ,DF2    ,DF3    ,TH     ,DF7    ,DF4    ,DF5    ,DFC    ,TH Mod ,
   6537,  62054, -55517,   6952,     30,      0,     17,     13,    287,    867,  20659,     87,   1634,
Nr     ,S/N                ,Capacit,U batt ,Temp   ,Techno ,Profile,% init ,U start,U end  ,I end  ,Temp en,Chg Tim,Ah     ,kWh    ,Chg end,Default,SoC                ,DBa                ,CFC    ,Bat Dis,
    255,                   ,       ,     36,     50,       ,COLD   ,     67,   2.08,   2.45,     25,     50,    304,    337,  14.79,Full ch,       ,03/03/2022 22:29:16,03/04/2022 04:02:16,      0,NO     ,
    254,                   ,    875,     36,     50,       ,OPP    ,      5,   1.78,   2.31,    153,     50,     70,    177,   7.33,Part ch,       ,03/04/2022 11:04:16,03/04/2022 12:14:16,      0,YES    ,
    253,                   ,    875,     36,     50,       ,OPP    ,     66,   2.08,   2.32,    153,     50,     12,     27,   1.16,Part ch,       ,03/04/2022 12:22:16,03/04/2022 12:34:16,      0,YES    ,
    252,                   ,    875,     36,     50,       ,OPP    ,     50,   2.05,   2.34,    153,     50,     25,     60,   2.56,Part ch,       ,03/04/2022 13:04:16,03/04/2022 13:28:16,      0,YES    ,
    251,                   ,    875,     36,     50,       ,OPP    ,      5,   1.86,   2.29,    154,     50,     50,    125,   5.16,Part ch,       ,03/04/2022 15:52:16,03/04/2022 16:42:16,      0,YES    ,
    250,                   ,    875,     36,     50,       ,OPP    ,     76,   2.10,   2.36,    153,     50,     45,    113,   4.83,Part ch,DF5    ,03/04/2022 19:02:16,03/04/2022 19:47:16,    520,YES    ,
    249,                   ,    875,     36,     50,       ,OPP    ,     57,   2.07,   2.39,    152,     50,     53,    131,   5.63,Part ch,       ,03/04/2022 20:21:16,03/04/2022 21:13:16,      0,YES    ,
    248,                   ,       ,     36,     50,       ,COLD   ,     69,   2.09,   2.43,     27,     50,    324,    397,  17.41,Part ch,       ,03/04/2022 22:44:16,03/05/2022 04:07:16,      0,YES    ,
    247,                   ,    875,     36,     50,       ,OPP    ,     61,   2.07,   2.47,     43,     50,    135,    249,  10.98,Full ch,       ,03/05/2022 08:04:16,03/05/2022 13:10:16,      0,NO     ,
    246,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     41,   2.03,   2.47,     47,     50,    167,    363,  15.89,Part ch,       ,03/05/2022 13:57:16,03/05/2022 16:44:16,      0,YES    ,
    245,                   ,    875,     36,     50,       ,OPP    ,     74,   2.10,   2.47,     44,     50,     79,    130,   5.81,Full ch,       ,03/05/2022 18:52:16,03/05/2022 22:00:16,      0,NO     ,
    244,                   ,       ,     36,     50,       ,COLD   ,     99,   2.18,   2.45,     25,     50,     91,     40,   1.76,Full ch,       ,03/05/2022 22:00:16,03/06/2022 00:04:16,      0,NO     ,
    243,                   ,       ,     36,     50,       ,EQUAL  ,     99,   2.21,   2.41,     16,     50,    480,    181,   8.04,Full ch,       ,03/06/2022 00:04:16,03/07/2022 02:15:16,      0,NO     ,
    242,                   ,    875,     36,     50,       ,OPP    ,     19,   1.98,   2.33,    153,     50,     34,     83,   3.49,Part ch,       ,03/07/2022 08:30:16,03/07/2022 09:03:16,      0,YES    ,
    241,                   ,    875,     36,     50,       ,OPP    ,      5,   1.78,   2.32,    154,     50,     58,    147,   6.14,Part ch,       ,03/07/2022 09:07:16,03/07/2022 10:05:16,      0,YES    ,
    240,                   ,    875,     36,     50,       ,OPP    ,      5,   1.88,   2.31,    153,     50,     63,    156,   6.48,Part ch,       ,03/07/2022 13:04:16,03/07/2022 14:06:16,      0,YES    ,
    239,                   ,    875,     36,     50,       ,OPP    ,     31,   2.01,   2.34,    152,     50,     63,    156,   6.57,Part ch,       ,03/07/2022 15:54:16,03/07/2022 16:56:16,      0,YES    ,
    238,                   ,    875,     36,     50,       ,OPP    ,     60,   2.07,   2.39,    152,     50,     54,    134,   5.75,Part ch,       ,03/07/2022 17:36:16,03/07/2022 18:30:16,      0,YES    ,
    237,                   ,       ,     36,     50,       ,COLD   ,     51,   2.05,   2.45,     25,     50,    338,    469,  20.41,Part ch,       ,03/07/2022 22:26:16,03/08/2022 04:04:16,      0,YES    ,
    236,                   ,    875,     36,     50,       ,OPP    ,      5,   1.96,   2.46,    153,     50,    117,    297,  12.72,Part ch,       ,03/08/2022 09:22:16,03/08/2022 11:20:16,      0,YES    ,
    235,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     12,   1.97,   2.27,    153,     50,     10,     20,   0.85,Part ch,       ,03/08/2022 12:42:16,03/08/2022 12:52:16,      0,YES    ,
    234,                   ,    875,     36,     50,       ,OPP    ,     76,   2.10,   2.38,    153,     50,     29,     72,   3.12,Part ch,       ,03/08/2022 12:55:16,03/08/2022 13:24:16,      0,NO     ,
    233,                   ,    875,     36,     50,       ,OPP    ,     92,   2.13,   2.39,    153,     50,     11,     25,   1.09,Part ch,       ,03/08/2022 13:29:16,03/08/2022 13:39:16,      0,YES    ,
    232,                   ,    875,     36,     50,       ,OPP    ,     35,   2.01,   2.32,    153,     50,     37,     93,   3.87,Part ch,       ,03/08/2022 16:01:16,03/08/2022 16:38:16,      0,YES    ,
    231,                   ,    875,     36,     50,       ,OPP    ,     33,   2.01,   2.35,    154,     50,     61,    155,   6.51,Part ch,       ,03/08/2022 17:39:16,03/08/2022 18:40:16,      0,YES    ,
    230,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     15,   1.98,   2.28,    154,     50,     40,     98,   4.06,Part ch,       ,03/08/2022 18:49:16,03/08/2022 19:29:16,      0,NO     ,
    229,                   ,    875,     36,     50,       ,OPP    ,     35,   2.01,   2.35,    149,     50,     51,    127,   5.34,Part ch,       ,03/08/2022 20:41:16,03/08/2022 21:32:16,      0,NO     ,
    228,                   ,       ,     36,     50,       ,COLD   ,     44,   2.03,   2.43,     26,     50,    346,    510,  22.17,Part ch,       ,03/08/2022 22:14:16,03/09/2022 04:00:16,      0,YES    ,
    227,                   ,    875,     36,     50,       ,OPP    ,      7,   1.96,   2.43,    154,     50,    101,    254,  10.81,Part ch,       ,03/09/2022 07:57:16,03/09/2022 09:37:16,      0,YES    ,
    226,                   ,    875,     36,     50,       ,OPP    ,      5,   1.94,   2.29,    153,     50,     44,    111,   4.60,Part ch,       ,03/09/2022 12:54:16,03/09/2022 13:38:16,      0,YES    ,
    225,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     29,   2.00,   2.26,    153,     50,      7,     12,   0.52,Part ch,       ,03/09/2022 14:54:16,03/09/2022 15:00:16,      0,NO     ,
    224,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     25,   2.00,   2.33,    153,     50,     72,    179,   7.51,Part ch,       ,03/09/2022 15:28:16,03/09/2022 16:40:16,      0,NO     ,
    223,                   ,    875,     36,     50,       ,OPP    ,     50,   2.04,   2.39,    153,     50,     78,    196,   8.33,Part ch,       ,03/09/2022 17:23:16,03/09/2022 18:41:16,      0,YES    ,
    222,                   ,       ,     36,     50,       ,COLD   ,     58,   2.07,   2.43,     26,     50,    310,    425,  18.62,Part ch,       ,03/09/2022 22:37:16,03/10/2022 03:46:16,      0,YES    ,
    221,                   ,    875,     36,     50,       ,OPP    ,     11,   1.97,   2.32,    153,     50,     43,    108,   4.49,Part ch,       ,03/10/2022 07:56:16,03/10/2022 08:39:16,      0,YES    ,
    220,                   ,    875,     36,     50,       ,OPP    ,     65,   2.08,   2.38,    152,     50,     36,     89,   3.83,Part ch,       ,03/10/2022 08:43:16,03/10/2022 09:19:16,      0,YES    ,
    219,                   ,    875,     36,     50,       ,OPP    ,     76,   2.10,   2.49,     67,     50,    139,    285,  12.65,Part ch,       ,03/10/2022 11:26:16,03/10/2022 13:44:16,      0,NO     ,
    218,                   ,    875,     36,     50,       ,OPP    ,     99,   2.16,   2.49,     69,     50,     17,     24,   1.09,Part ch,       ,03/10/2022 13:55:16,03/10/2022 14:12:16,      0,YES    ,
    217,                   ,    875,     36,     50,       ,OPP    ,     82,   2.11,   2.47,    101,     50,     37,     84,   3.76,Part ch,       ,03/10/2022 15:55:16,03/10/2022 16:32:16,      0,YES    ,
    216,                   ,    875,     36,     50,       ,OPP    ,     74,   2.10,   2.47,    127,     50,     43,    105,   4.63,Part ch,       ,03/10/2022 18:42:16,03/10/2022 19:24:16,      0,YES    ,
    215,                   ,       ,     36,     50,       ,COLD   ,     78,   2.10,   2.43,     25,     50,    228,    239,  10.48,Part ch,       ,03/10/2022 22:25:16,03/11/2022 02:13:16,      0,YES    ,
    214,                   ,       ,     36,     50,       ,COLD   ,     99,   2.15,   2.43,     25,     50,     61,     45,   2.00,Part ch,       ,03/11/2022 02:41:16,03/11/2022 03:42:16,      0,YES    ,
    213,                   ,    875,     36,     50,       ,OPP    ,     33,   2.01,   2.36,    152,     50,     43,    108,   4.55,Part ch,       ,03/11/2022 07:16:16,03/11/2022 07:59:16,      0,YES    ,
    212,                   ,    875,     36,     50,       ,OPP    ,     56,   2.06,   2.32,    152,     50,      7,     13,   0.57,Part ch,       ,03/11/2022 08:09:16,03/11/2022 08:16:16,      0,YES    ,
    211,                   ,    875,     36,     50,       ,OPP    ,     89,   2.13,   2.36,    152,     50,     31,     76,   3.26,Part ch,       ,03/11/2022 08:17:16,03/11/2022 08:48:16,      0,YES    ,
    210,                   ,    875,     36,     50,       ,OPP    ,      5,   1.95,   2.41,    153,     50,     85,    214,   9.07,Part ch,       ,03/11/2022 11:03:16,03/11/2022 12:28:16,      0,YES    ,
    209,                   ,    875,     36,     50,       ,OPP    ,     17,   1.98,   2.28,    154,     50,     27,     66,   2.75,Part ch,       ,03/11/2022 13:09:16,03/11/2022 13:35:16,      0,NO     ,
    208,                   ,    875,     36,     50,       ,OPP    ,     21,   1.99,   2.30,    149,     50,     40,     99,   4.13,Part ch,       ,03/11/2022 14:49:16,03/11/2022 15:29:16,      0,YES    ,
    207,                   ,    875,     36,     50,       ,OPP    ,     56,   2.06,   2.36,    144,     50,     56,    137,   5.81,Part ch,       ,03/11/2022 15:53:16,03/11/2022 16:49:16,      0,YES    ,
    206,                   ,    875,     36,     50,       ,OPP    ,     53,   2.06,   2.36,    144,     50,     45,    110,   4.69,Part ch,       ,03/11/2022 17:51:16,03/11/2022 18:36:16,      0,YES    ,
    205,                   ,       ,     36,     50,       ,COLD   ,     52,   2.06,   2.44,     25,     50,    335,    438,  19.17,Part ch,       ,03/11/2022 22:23:16,03/12/2022 03:58:16,      0,YES    ,
    204,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     14,   1.98,   2.28,    153,     50,      4,      4,   0.18,Part ch,       ,03/12/2022 05:20:16,03/12/2022 05:23:16,      0,YES    ,
    203,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     15,   1.98,   2.33,    148,     50,     46,    113,   4.77,Part ch,       ,03/12/2022 05:50:16,03/12/2022 06:36:16,      0,YES    ,
    202,                   ,    875,     36,     50,       ,OPP    ,     62,   2.07,   2.47,     43,     50,    137,    266,  11.76,Full ch,       ,03/12/2022 07:59:16,03/12/2022 13:13:16,      0,NO     ,
    201,                   ,    875,     36,     50,       ,OPP    ,     99,   2.19,   2.47,     44,     50,      5,      3,   0.15,Full ch,       ,03/12/2022 13:15:16,03/12/2022 13:19:16,      0,NO     ,
    200,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     30,   2.01,   2.34,    148,     50,     29,     70,   2.97,Part ch,       ,03/12/2022 14:57:16,03/12/2022 15:26:16,      0,YES    ,
    199,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     58,   2.07,   2.43,    148,     50,     72,    175,   7.64,Part ch,       ,03/12/2022 15:38:16,03/12/2022 16:51:16,      0,YES    ,
    198,                   ,    875,     36,     50,       ,OPP    ,     54,   2.06,   2.39,    149,     50,     41,    102,   4.40,Part ch,       ,03/12/2022 21:18:16,03/12/2022 22:00:16,      0,YES    ,
    197,                   ,       ,     36,     50,       ,COLD   ,     99,   2.42,   2.46,     25,     50,    236,    245,  10.85,Full ch,       ,03/12/2022 22:00:16,03/13/2022 01:59:16,      0,NO     ,
    196,                   ,       ,     36,     50,       ,EQUAL  ,     99,   2.31,   2.42,     16,     50,    480,    181,   8.05,Full ch,       ,03/13/2022 01:59:16,03/14/2022 02:19:16,      0,NO     ,
    195,                   ,    875,     36,     50,       ,OPP    ,      5,   1.92,   2.33,    153,     50,      8,     18,   0.78,Part ch,       ,03/14/2022 04:08:16,03/14/2022 04:16:16,      0,YES    ,
    194,                   ,    875,     36,     50,       ,OPP    ,     30,   2.01,   2.48,     96,     50,    143,    312,  13.74,Part ch,       ,03/14/2022 04:20:16,03/14/2022 06:43:16,      0,YES    ,
    193,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     19,   1.98,   2.28,    153,     50,      9,     19,   0.78,Part ch,       ,03/14/2022 11:07:16,03/14/2022 11:16:16,      0,YES    ,
    192,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     11,   1.97,   2.49,     82,     50,    225,    491,  21.33,Part ch,       ,03/14/2022 12:32:16,03/14/2022 16:17:16,      0,NO     ,
    191,                   ,    875,     36,     50,       ,OPP    ,      8,   1.96,   2.42,    139,     50,     72,    169,   7.20,Part ch,       ,03/14/2022 18:09:16,03/14/2022 19:21:16,      0,NO     ,
    190,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     40,   2.02,   2.23,    154,     50,      4,      4,   0.16,Part ch,       ,03/14/2022 21:56:16,03/14/2022 22:00:16,      0,YES    ,
    189,RTK00077421        ,    875,     36,     50,OPP    ,COLD   ,     99,   2.27,   2.48,     33,     50,    279,    382,  16.63,Full ch,       ,03/14/2022 22:00:16,03/15/2022 02:47:16,      0,NO     ,
    188,RTK00077421        ,    875,     36,     50,OPP    ,EQUAL  ,     99,   2.21,   2.54,     39,     50,     54,     35,   1.60,Part ch,       ,03/15/2022 02:47:16,03/15/2022 03:41:16,      0,NO     ,
    187,                   ,    875,     36,     50,       ,OPP    ,      5,   1.81,   2.47,     46,     50,    246,    440,  19.27,Part ch,       ,03/15/2022 04:49:16,03/15/2022 08:54:16,      0,YES    ,
    186,                   ,    875,     36,     50,       ,OPP    ,     48,   2.04,   2.48,     97,     50,     71,    162,   7.10,Part ch,       ,03/15/2022 11:24:16,03/15/2022 12:35:16,      0,YES    ,
    185,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     29,   2.00,   2.28,    147,     50,     28,     66,   2.75,Part ch,       ,03/15/2022 12:45:16,03/15/2022 13:13:16,      0,NO     ,
    184,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     37,   2.02,   2.29,    152,     50,     27,     65,   2.69,Part ch,       ,03/15/2022 13:51:16,03/15/2022 14:18:16,      0,YES    ,
    183,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     27,   2.00,   2.40,    144,     50,    125,    300,  12.73,Part ch,       ,03/15/2022 15:56:16,03/15/2022 18:01:16,      0,NO     ,
    182,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     84,   2.12,   2.47,     43,     50,    114,    200,   8.94,Full ch,       ,03/15/2022 18:07:16,03/15/2022 22:00:16,      0,NO     ,
    181,RTK00077421        ,    875,     36,     50,OPP    ,COLD   ,     99,   2.16,   2.43,     34,     50,      6,      3,   0.16,Full ch,       ,03/15/2022 22:00:16,03/15/2022 22:14:16,      0,NO     ,
    180,RTK00077421        ,    875,     36,     50,OPP    ,EQUAL  ,     99,   2.18,   2.48,     39,     50,      9,      5,   0.23,Part ch,       ,03/15/2022 22:14:16,03/15/2022 22:23:16,      0,NO     ,
    179,RTK00077421        ,    875,     36,     50,OPP    ,COLD   ,     99,   2.16,   2.44,     42,     50,      4,      3,   0.13,Full ch,       ,03/15/2022 22:28:16,03/15/2022 22:40:16,      0,NO     ,
    178,RTK00077421        ,    875,     36,     50,OPP    ,EQUAL  ,     99,   2.18,   2.48,     21,     50,    369,    203,   9.30,Part ch,       ,03/15/2022 22:40:16,03/16/2022 04:49:16,      0,NO     ,
    177,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     71,   2.09,   2.47,     54,     50,     11,     17,   0.75,Full ch,       ,03/16/2022 04:58:16,03/16/2022 05:39:16,      0,NO     ,
    176,                   ,    875,     36,     50,       ,OPP    ,      5,   1.81,   2.49,     75,     50,    178,    381,  16.44,Part ch,       ,03/16/2022 05:43:16,03/16/2022 08:41:16,      0,YES    ,
    175,                   ,    875,     36,     50,       ,OPP    ,     50,   2.05,   2.35,    148,     50,     29,     72,   3.04,Part ch,       ,03/16/2022 13:07:16,03/16/2022 13:37:16,      0,NO     ,
    174,                   ,    875,     36,     50,       ,OPP    ,     33,   2.01,   2.28,    153,     50,      5,      9,   0.39,Part ch,       ,03/16/2022 13:43:16,03/16/2022 13:48:16,      0,NO     ,
    173,                   ,    875,     36,     50,       ,OPP    ,     44,   2.03,   2.47,    140,     50,     65,    152,   6.53,Part ch,       ,03/16/2022 13:51:16,03/16/2022 14:56:16,      0,NO     ,
    172,                   ,    875,     36,     50,       ,OPP    ,     76,   2.10,   2.47,     43,     50,    124,    155,   6.99,Full ch,       ,03/16/2022 15:06:16,03/16/2022 17:18:16,      0,NO     ,
    171,                   ,    875,     36,     50,       ,OPP    ,     52,   2.06,   2.30,    153,     50,      2,      2,   0.11,Part ch,       ,03/16/2022 19:29:16,03/16/2022 19:31:16,      0,YES    ,
    170,                   ,    875,     36,     50,       ,OPP    ,     23,   1.99,   2.27,    154,     50,      7,     16,   0.67,Part ch,       ,03/16/2022 21:53:16,03/16/2022 22:00:16,      0,YES    ,
