Type               ,Version            ,S/N                ,Region             ,BLE Ver            ,BLE Mac            ,
IQ24V150A          ,P3.4               ,PI504655           ,US                 ,                   ,00:00:00:00:00:00  ,
Bat cap,Temp   ,Profile,Del chg,Cond ch,I float,V float,I equal,Time eq,Del eql,Period ,Length ,Section,T elect,
    600,     50,IONIC  ,      0,      0,    5.0,  2.250,   39.0,      4,      0,     64,    3.1,     95,      0,
Charge ,Part ch,Full ch,Equal  ,DF1    ,DF2    ,DF3    ,TH     ,DF7    ,DF4    ,DF5    ,DFC    ,TH Mod ,
   9430,  62263, -52833,   6819,    134,      0,     28,      0,    322,   1367,  20748,   1086,   7698,
Nr     ,S/N                ,Capacit,U batt ,Temp   ,Techno ,Profile,% init ,U start,U end  ,I end  ,Temp en,Chg Tim,Ah     ,kWh    ,Chg end,Default,SoC                ,DBa                ,CFC    ,Bat Dis,
    181,                   ,       ,     24,     50,       ,COLD   ,     75,   2.10,   2.82,      0,     50,      8,      9,   0.27,Full ch,       ,04/14/2022 07:40:16,04/14/2022 07:46:16,  16384,NO     ,
    180,                   ,       ,     24,     50,       ,COLD   ,     61,   2.07,   2.42,     85,     50,     50,     96,   2.84,Part ch,       ,04/14/2022 08:18:16,04/14/2022 09:08:16,      0,YES    ,
    179,                   ,       ,     24,     50,       ,COLD   ,     32,   2.01,   2.43,     62,     50,     52,     94,   2.77,Part ch,       ,04/14/2022 13:22:16,04/14/2022 14:14:16,      0,YES    ,
    178,                   ,       ,     24,     50,       ,COLD   ,     50,   2.04,   2.45,    132,     50,     36,     79,   2.34,Part ch,       ,04/14/2022 14:40:16,04/14/2022 15:16:16,      0,YES    ,
    177,                   ,       ,     24,     50,       ,COLD   ,     50,   2.04,   2.43,     57,     50,     31,     47,   1.39,Part ch,       ,04/14/2022 17:42:16,04/14/2022 18:13:16,      0,YES    ,
    176,                   ,       ,     24,     50,       ,COLD   ,     71,   2.09,   2.24,      0,     50,     31,     20,   0.60,Full ch,       ,04/14/2022 18:56:16,04/14/2022 19:25:16,  16384,NO     ,
    175,                   ,       ,     24,     50,       ,COLD   ,     68,   2.09,   2.43,     59,     50,      7,      7,   0.23,Part ch,       ,04/14/2022 19:44:16,04/14/2022 19:50:16,      0,YES    ,
    174,                   ,       ,     24,     50,       ,COLD   ,     41,   2.03,   2.43,     48,     50,     45,     75,   2.21,Part ch,       ,04/14/2022 22:30:16,04/14/2022 23:14:16,      0,YES    ,
    173,                   ,       ,     24,     50,       ,COLD   ,     64,   2.08,   2.70,      0,     50,     29,     25,   0.74,Full ch,       ,04/14/2022 23:53:16,04/15/2022 00:20:16,  16384,NO     ,
    172,                   ,       ,     24,     50,       ,COLD   ,     22,   1.99,   2.40,    150,     50,     19,     39,   1.12,Part ch,       ,04/15/2022 04:05:16,04/15/2022 04:24:16,      0,NO     ,
    171,                   ,       ,     24,     50,       ,COLD   ,     17,   1.98,   2.39,    150,     50,     24,     50,   1.44,Part ch,       ,04/15/2022 05:19:16,04/15/2022 05:43:16,      0,YES    ,
    170,                   ,       ,     24,     50,       ,COLD   ,     35,   2.01,   2.43,     42,     50,     63,    106,   3.13,Part ch,       ,04/15/2022 06:46:16,04/15/2022 07:49:16,      0,YES    ,
    169,                   ,       ,     24,     50,       ,COLD   ,     63,   2.08,   2.43,    104,     50,     34,     71,   2.09,Part ch,       ,04/15/2022 08:41:16,04/15/2022 09:14:16,      0,NO     ,
    168,                   ,       ,     24,     50,       ,COLD   ,     33,   2.01,   2.42,    150,     50,     15,     30,   0.86,Part ch,       ,04/15/2022 14:32:16,04/15/2022 14:47:16,      0,YES    ,
    167,                   ,       ,     24,     50,       ,COLD   ,     33,   2.01,   2.36,    150,     50,     26,     55,   1.59,Part ch,       ,04/15/2022 14:55:16,04/15/2022 15:21:16,      0,NO     ,
    166,                   ,       ,     24,     50,       ,COLD   ,     52,   2.06,   2.41,    150,     50,     34,     77,   2.25,Part ch,       ,04/15/2022 15:34:16,04/15/2022 16:08:16,      0,NO     ,
    165,                   ,       ,     24,     50,       ,COLD   ,     32,   2.01,   2.38,    150,     50,      7,     11,   0.34,Part ch,       ,04/15/2022 16:28:16,04/15/2022 16:35:16,      0,YES    ,
    164,                   ,       ,     24,     50,       ,COLD   ,     33,   2.01,   2.45,     23,     50,    156,    153,   4.48,Full ch,       ,04/15/2022 16:53:16,04/15/2022 22:25:16,    512,NO     ,
    163,                   ,       ,     24,     50,       ,COLD   ,     50,   2.05,   2.43,     58,     50,     34,     55,   1.63,Part ch,       ,04/15/2022 22:27:16,04/15/2022 23:00:16,      0,YES    ,
    162,                   ,       ,     24,     50,       ,COLD   ,     55,   2.06,   2.42,    112,     50,      6,      9,   0.28,Part ch,       ,04/16/2022 00:27:16,04/16/2022 00:33:16,      0,YES    ,
    161,                   ,       ,     24,     50,       ,COLD   ,     58,   2.07,   2.37,    150,     50,     18,     36,   1.03,Part ch,       ,04/16/2022 03:03:16,04/16/2022 03:21:16,      0,NO     ,
    160,                   ,       ,     24,     50,       ,COLD   ,     56,   2.06,   2.34,    150,     50,      7,     13,   0.37,Part ch,       ,04/16/2022 04:34:16,04/16/2022 04:41:16,      0,YES    ,
    159,                   ,       ,     24,     50,       ,COLD   ,     69,   2.09,   2.43,     82,     50,     57,    115,   3.38,Part ch,       ,04/16/2022 04:46:16,04/16/2022 05:43:16,      0,NO     ,
    158,                   ,       ,     24,     50,       ,COLD   ,     72,   2.09,   2.43,     72,     50,     32,     50,   1.48,Part ch,       ,04/16/2022 06:25:16,04/16/2022 06:57:16,      0,YES    ,
    157,                   ,       ,     24,     50,       ,COLD   ,     69,   2.09,   2.42,     70,     50,     40,     57,   1.69,Part ch,       ,04/16/2022 08:01:16,04/16/2022 08:40:16,      0,NO     ,
    156,                   ,       ,     24,     50,       ,COLD   ,     50,   2.04,   2.43,     60,     50,     49,     76,   2.24,Part ch,       ,04/16/2022 10:17:16,04/16/2022 11:06:16,      0,YES    ,
    155,                   ,       ,     24,     50,       ,COLD   ,     50,   2.05,   2.42,    150,     50,     28,     62,   1.80,Part ch,       ,04/16/2022 12:33:16,04/16/2022 13:01:16,      0,NO     ,
    154,                   ,       ,     24,     50,       ,COLD   ,     49,   2.04,   2.44,    148,     50,     35,     80,   2.33,Part ch,       ,04/16/2022 15:12:16,04/16/2022 15:48:16,      0,NO     ,
    153,                   ,       ,     24,     50,       ,COLD   ,     42,   2.03,   2.51,     23,     50,    169,    131,   3.86,Full ch,       ,04/17/2022 07:28:16,04/17/2022 10:21:16,      0,NO     ,
    152,                   ,       ,     24,     50,       ,EQUAL  ,     99,   2.43,   3.68,      0,     50,     25,     10,   0.32,Part ch,       ,04/17/2022 10:21:16,04/17/2022 10:46:16,      0,NO     ,
    151,                   ,       ,     24,     50,       ,COLD   ,     32,   2.01,   2.42,    150,     50,     16,     31,   0.91,Part ch,       ,04/17/2022 19:28:16,04/17/2022 19:43:16,      0,YES    ,
    150,                   ,       ,     24,     50,       ,COLD   ,     50,   2.05,   2.43,     81,     50,     46,     87,   2.56,Part ch,       ,04/17/2022 20:07:16,04/17/2022 20:52:16,      0,YES    ,
    149,                   ,       ,     24,     50,       ,COLD   ,     50,   2.05,   2.43,     51,     50,     47,     68,   2.01,Part ch,       ,04/17/2022 22:49:16,04/17/2022 23:36:16,      0,YES    ,
    148,                   ,       ,     24,     50,       ,COLD   ,     50,   2.05,   2.26,      0,     50,     57,     61,   1.82,Full ch,       ,04/18/2022 02:21:16,04/18/2022 03:16:16,  16384,NO     ,
    147,                   ,       ,     24,     50,       ,COLD   ,     15,   1.98,   2.33,    150,     50,      3,      3,   0.09,Part ch,       ,04/18/2022 04:47:16,04/18/2022 04:50:16,      0,YES    ,
    146,                   ,       ,     24,     50,       ,COLD   ,      8,   1.96,   2.34,    150,     50,     11,     18,   0.51,Full ch,       ,04/18/2022 05:10:16,04/18/2022 05:20:16,  16384,NO     ,
    145,                   ,       ,     24,     50,       ,COLD   ,     30,   2.01,   2.40,    150,     50,     19,     38,   1.09,Part ch,       ,04/18/2022 06:06:16,04/18/2022 06:24:16,      0,NO     ,
    144,                   ,       ,     24,     50,       ,COLD   ,     50,   2.05,   2.41,    150,     50,      8,     15,   0.45,Part ch,       ,04/18/2022 06:35:16,04/18/2022 06:44:16,      0,YES    ,
    143,                   ,       ,     24,     50,       ,COLD   ,     72,   2.09,   2.42,     88,     50,      7,      9,   0.28,Part ch,       ,04/18/2022 06:53:16,04/18/2022 06:59:16,      0,YES    ,
    142,                   ,       ,     24,     50,       ,COLD   ,     66,   2.08,   2.39,    150,     50,      3,      3,   0.10,Part ch,       ,04/18/2022 07:18:16,04/18/2022 07:21:16,      0,YES    ,
    141,                   ,       ,     24,     50,       ,COLD   ,     49,   2.04,   2.42,    103,     50,     39,     79,   2.31,Part ch,       ,04/18/2022 08:38:16,04/18/2022 09:16:16,      0,NO     ,
    140,                   ,       ,     24,     50,       ,COLD   ,     48,   2.04,   2.36,      0,     50,     63,     76,   2.25,Full ch,       ,04/18/2022 09:29:16,04/18/2022 10:31:16,  16384,NO     ,
    139,                   ,       ,     24,     50,       ,COLD   ,     50,   2.05,   2.42,    101,     50,     32,     62,   1.83,Part ch,       ,04/18/2022 15:21:16,04/18/2022 15:53:16,      0,NO     ,
    138,                   ,       ,     24,     50,       ,COLD   ,     69,   2.09,   2.43,     94,     50,     16,     26,   0.78,Part ch,       ,04/18/2022 16:10:16,04/18/2022 16:25:16,      0,NO     ,
    137,                   ,       ,     24,     50,       ,COLD   ,     81,   2.11,   2.44,     66,     50,     63,     82,   2.42,Part ch,       ,04/18/2022 16:37:16,04/18/2022 17:40:16,      0,NO     ,
    136,                   ,       ,     24,     50,       ,COLD   ,     50,   2.05,   2.42,     95,     50,     32,     61,   1.80,Part ch,       ,04/18/2022 18:24:16,04/18/2022 18:55:16,      0,NO     ,
    135,                   ,       ,     24,     50,       ,COLD   ,     76,   2.10,   2.10,      0,     50,      3,      1,   0.02,Full ch,       ,04/18/2022 19:05:16,04/18/2022 19:07:16,      0,NO     ,
    134,                   ,       ,     24,     50,       ,COLD   ,     71,   2.09,   2.45,    139,     50,     22,     46,   1.37,Part ch,       ,04/18/2022 19:32:16,04/18/2022 19:54:16,      0,NO     ,
    133,                   ,       ,     24,     50,       ,COLD   ,     38,   2.02,   4.08,      0,     50,     81,    116,   3.42,Full ch,       ,04/18/2022 21:13:16,04/18/2022 22:33:16,  16384,NO     ,
    132,                   ,       ,     24,     50,       ,COLD   ,     65,   2.08,   2.41,    150,     50,     11,     20,   0.58,Part ch,       ,04/18/2022 23:27:16,04/18/2022 23:38:16,      0,YES    ,
    131,                   ,       ,     24,     50,       ,COLD   ,     71,   2.09,   4.41,      0,     50,     63,     33,   0.99,Full ch,       ,04/18/2022 23:39:16,04/19/2022 00:41:16,  16384,NO     ,
    130,                   ,       ,     24,     50,       ,COLD   ,     47,   2.04,   2.42,    104,     50,     28,     56,   1.65,Part ch,       ,04/19/2022 03:12:16,04/19/2022 03:39:16,      0,YES    ,
    129,                   ,       ,     24,     50,       ,COLD   ,     44,   2.03,   2.66,      0,     50,     63,     96,   2.84,Full ch,       ,04/19/2022 06:15:16,04/19/2022 07:17:16,  16384,NO     ,
    128,                   ,       ,     24,     50,       ,COLD   ,     57,   2.07,   2.33,    150,     50,      6,     10,   0.29,Part ch,       ,04/19/2022 07:45:16,04/19/2022 07:51:16,      0,NO     ,
    127,                   ,       ,     24,     50,       ,COLD   ,     68,   2.09,   2.41,    150,     50,      9,     15,   0.45,Part ch,       ,04/19/2022 08:57:16,04/19/2022 09:06:16,      0,NO     ,
    126,                   ,       ,     24,     50,       ,COLD   ,     78,   2.10,   2.43,     62,     50,     22,     36,   1.08,Part ch,       ,04/19/2022 09:15:16,04/19/2022 09:37:16,      0,NO     ,
    125,                   ,       ,     24,     50,       ,COLD   ,     79,   2.11,   2.43,     58,     50,      9,     10,   0.29,Part ch,       ,04/19/2022 09:52:16,04/19/2022 10:00:16,      0,NO     ,
    124,                   ,       ,     24,     50,       ,COLD   ,     66,   2.08,   2.45,    135,     50,     13,     25,   0.75,Part ch,       ,04/19/2022 10:47:16,04/19/2022 11:00:16,      0,NO     ,
    123,                   ,       ,     24,     50,       ,COLD   ,     68,   2.09,   2.42,    101,     50,     12,     22,   0.64,Part ch,       ,04/19/2022 11:24:16,04/19/2022 11:36:16,      0,NO     ,
    122,                   ,       ,     24,     50,       ,COLD   ,     65,   2.08,   2.43,     59,     50,     44,     65,   1.93,Part ch,       ,04/19/2022 12:28:16,04/19/2022 13:13:16,      0,NO     ,
    121,                   ,       ,     24,     50,       ,COLD   ,     63,   2.08,   2.43,     55,     50,     56,     84,   2.49,Part ch,       ,04/19/2022 15:05:16,04/19/2022 16:02:16,      0,NO     ,
    120,                   ,       ,     24,     50,       ,COLD   ,     50,   2.05,   2.40,    150,     50,      8,     15,   0.45,Part ch,       ,04/19/2022 20:51:16,04/19/2022 20:59:16,      0,NO     ,
    119,                   ,       ,     24,     50,       ,COLD   ,     36,   2.02,   2.40,    150,     50,     15,     28,   0.80,Part ch,       ,04/19/2022 21:56:16,04/19/2022 22:11:16,      0,YES    ,
    118,                   ,       ,     24,     50,       ,COLD   ,     28,   2.00,   2.43,    102,     50,     49,    104,   3.07,Part ch,       ,04/20/2022 00:00:16,04/20/2022 00:49:16,      0,YES    ,
    117,                   ,       ,     24,     50,       ,COLD   ,     50,   2.04,   3.31,      0,     50,     45,     76,   2.24,Full ch,       ,04/20/2022 02:27:16,04/20/2022 03:11:16,  16384,NO     ,
    116,                   ,       ,     24,     50,       ,COLD   ,     47,   2.04,   2.45,     73,     50,     39,     70,   2.06,Part ch,       ,04/20/2022 05:48:16,04/20/2022 06:27:16,      0,YES    ,
    115,                   ,       ,     24,     50,       ,COLD   ,     50,   2.05,   2.36,    150,     50,      5,      7,   0.21,Part ch,       ,04/20/2022 07:49:16,04/20/2022 07:54:16,      0,NO     ,
    114,                   ,       ,     24,     50,       ,COLD   ,     55,   2.06,   2.35,      0,     50,     75,     74,   2.17,Full ch,       ,04/20/2022 07:56:16,04/20/2022 09:10:16,  16384,NO     ,
    113,                   ,       ,     24,     50,       ,COLD   ,     47,   2.04,   2.43,    150,     50,     23,     49,   1.43,Part ch,       ,04/20/2022 09:17:16,04/20/2022 09:40:16,      0,YES    ,
    112,                   ,       ,     24,     50,       ,COLD   ,     50,   2.05,   2.44,    143,     50,     31,     68,   2.00,Part ch,       ,04/20/2022 10:10:16,04/20/2022 10:41:16,      0,NO     ,
    111,                   ,       ,     24,     50,       ,COLD   ,     51,   2.05,   2.22,      0,     50,     42,     55,   1.62,Full ch,       ,04/20/2022 10:58:16,04/20/2022 11:39:16,  16384,NO     ,
    110,                   ,       ,     24,     50,       ,COLD   ,     51,   2.05,   2.42,    118,     50,     37,     79,   2.34,Part ch,       ,04/20/2022 12:28:16,04/20/2022 13:05:16,      0,NO     ,
    109,                   ,       ,     24,     50,       ,COLD   ,     63,   2.08,   2.43,    138,     50,     13,     25,   0.73,Part ch,       ,04/20/2022 14:04:16,04/20/2022 14:17:16,      0,NO     ,
    108,                   ,       ,     24,     50,       ,COLD   ,     52,   2.06,   2.43,    123,     50,     21,     43,   1.27,Part ch,       ,04/20/2022 15:27:16,04/20/2022 15:49:16,      0,NO     ,
    107,                   ,       ,     24,     50,       ,COLD   ,     55,   2.06,   2.43,     99,     50,     41,     79,   2.32,Part ch,       ,04/20/2022 16:29:16,04/20/2022 17:10:16,      0,NO     ,
    106,                   ,       ,     24,     50,       ,COLD   ,     33,   2.01,   2.42,    150,     50,     22,     45,   1.32,Part ch,       ,04/20/2022 18:27:16,04/20/2022 18:48:16,      0,YES    ,
    105,                   ,       ,     24,     50,       ,COLD   ,     78,   2.10,   2.44,     95,     50,     13,     20,   0.61,Part ch,       ,04/20/2022 19:25:16,04/20/2022 19:37:16,      0,NO     ,
    104,                   ,       ,     24,     50,       ,COLD   ,     47,   2.04,   2.43,    132,     50,     15,     30,   0.88,Part ch,       ,04/20/2022 22:24:16,04/20/2022 22:38:16,      0,YES    ,
    103,                   ,       ,     24,     50,       ,COLD   ,     52,   2.06,   2.26,      0,     50,     70,     91,   2.70,Full ch,       ,04/20/2022 23:15:16,04/21/2022 00:24:16,  16384,NO     ,
    102,                   ,       ,     24,     50,       ,COLD   ,     46,   2.03,   2.43,    109,     50,     28,     56,   1.64,Part ch,       ,04/21/2022 02:32:16,04/21/2022 02:59:16,      0,YES    ,
    101,                   ,       ,     24,     50,       ,COLD   ,     53,   2.06,   2.35,    150,     50,      7,      9,   0.27,Full ch,       ,04/21/2022 09:03:16,04/21/2022 09:10:16,  16384,NO     ,
    100,                   ,       ,     24,     50,       ,COLD   ,     66,   2.08,   2.43,    139,     50,     16,     32,   0.95,Part ch,       ,04/21/2022 09:14:16,04/21/2022 09:30:16,      0,YES    ,
     99,                   ,       ,     24,     50,       ,COLD   ,     70,   2.09,   2.43,    127,     50,      8,     14,   0.42,Part ch,       ,04/21/2022 09:48:16,04/21/2022 09:56:16,      0,NO     ,
     98,                   ,       ,     24,     50,       ,COLD   ,     76,   2.10,   2.42,    150,     50,      3,      3,   0.09,Part ch,       ,04/21/2022 10:01:16,04/21/2022 10:04:16,      0,NO     ,
     97,                   ,       ,     24,     50,       ,COLD   ,     37,   2.02,   2.43,    134,     50,     23,     47,   1.38,Part ch,       ,04/21/2022 10:10:16,04/21/2022 10:33:16,      0,NO     ,
     96,                   ,       ,     24,     50,       ,COLD   ,     56,   2.06,   2.43,    123,     50,     12,     22,   0.64,Part ch,       ,04/21/2022 10:56:16,04/21/2022 11:07:16,      0,NO     ,
     95,                   ,       ,     24,     50,       ,COLD   ,     56,   2.06,   2.43,    100,     50,     18,     34,   1.00,Part ch,       ,04/21/2022 11:44:16,04/21/2022 12:02:16,      0,NO     ,
     94,                   ,       ,     24,     50,       ,COLD   ,     72,   2.09,   2.43,     75,     50,     47,     66,   1.95,Part ch,       ,04/21/2022 12:18:16,04/21/2022 13:05:16,      0,NO     ,
     93,                   ,       ,     24,     50,       ,COLD   ,     55,   2.06,   2.42,    150,     50,      8,     15,   0.45,Part ch,       ,04/21/2022 15:21:16,04/21/2022 15:30:16,      0,NO     ,
     92,                   ,       ,     24,     50,       ,COLD   ,     50,   2.04,   2.40,    150,     50,     21,     45,   1.31,Part ch,       ,04/21/2022 17:02:16,04/21/2022 17:24:16,      0,NO     ,
     91,                   ,       ,     24,     50,       ,COLD   ,     59,   2.07,   2.27,      0,     50,     58,     43,   1.28,Full ch,       ,04/21/2022 23:20:16,04/22/2022 00:16:16,  16384,NO     ,
     90,                   ,       ,     24,     50,       ,COLD   ,     49,   2.04,   2.27,      0,     50,     45,     73,   2.16,Full ch,       ,04/22/2022 02:44:16,04/22/2022 03:28:16,  16384,NO     ,
     89,                   ,       ,     24,     50,       ,COLD   ,     55,   2.06,   2.43,     52,     50,     24,     37,   1.10,Part ch,       ,04/22/2022 06:11:16,04/22/2022 06:34:16,      0,YES    ,
     88,                   ,       ,     24,     50,       ,COLD   ,     42,   2.03,   2.43,    133,     50,     24,     50,   1.46,Part ch,       ,04/22/2022 09:11:16,04/22/2022 09:34:16,      0,YES    ,
     87,                   ,       ,     24,     50,       ,COLD   ,     50,   2.05,   2.80,      0,     50,     67,     83,   2.44,Full ch,       ,04/22/2022 11:11:16,04/22/2022 12:17:16,  16384,NO     ,
     86,                   ,       ,     24,     50,       ,COLD   ,     61,   2.07,   2.43,    127,     50,     19,     39,   1.14,Part ch,       ,04/22/2022 15:12:16,04/22/2022 15:31:16,      0,NO     ,
     85,                   ,       ,     24,     50,       ,COLD   ,     41,   2.03,   2.39,    150,     50,     26,     57,   1.64,Part ch,       ,04/22/2022 21:26:16,04/22/2022 21:52:16,      0,NO     ,
     84,                   ,       ,     24,     50,       ,COLD   ,     45,   2.03,   2.43,     63,     50,     38,     46,   1.37,Full ch,       ,04/24/2022 15:33:16,04/24/2022 16:10:16,  16384,NO     ,
     83,                   ,       ,     24,     50,       ,COLD   ,     33,   2.01,   2.43,    106,     50,     14,     24,   0.70,Part ch,       ,04/24/2022 17:29:16,04/24/2022 17:43:16,      0,YES    ,
     82,                   ,       ,     24,     50,       ,COLD   ,     26,   2.00,   2.43,    131,     50,      6,      9,   0.27,Part ch,       ,04/24/2022 21:37:16,04/24/2022 21:43:16,      0,YES    ,
     81,                   ,       ,     24,     50,       ,COLD   ,     29,   2.00,   2.43,    122,     50,     12,     23,   0.67,Part ch,       ,04/24/2022 22:36:16,04/24/2022 22:48:16,      0,YES    ,
     80,                   ,       ,     24,     50,       ,COLD   ,     29,   2.00,   2.44,     71,     50,     58,     96,   2.85,Part ch,       ,04/24/2022 23:39:16,04/25/2022 00:37:16,      0,YES    ,
     79,                   ,       ,     24,     50,       ,COLD   ,     55,   2.06,   3.08,      0,     50,     41,     46,   1.37,Full ch,       ,04/25/2022 01:38:16,04/25/2022 02:17:16,  16384,NO     ,
     78,                   ,       ,     24,     50,       ,COLD   ,     55,   2.06,   2.43,     36,     50,     38,     39,   1.14,Part ch,       ,04/25/2022 03:21:16,04/25/2022 03:59:16,      0,YES    ,
     77,                   ,       ,     24,     50,       ,COLD   ,     47,   2.04,   2.43,     89,     50,     22,     41,   1.20,Part ch,       ,04/25/2022 06:01:16,04/25/2022 06:22:16,      0,YES    ,
     76,                   ,       ,     24,     50,       ,COLD   ,     99,   2.16,   2.44,     72,     50,      7,      6,   0.20,Part ch,       ,04/25/2022 06:23:16,04/25/2022 06:29:16,      0,YES    ,
     75,                   ,       ,     24,     50,       ,COLD   ,     76,   2.10,   2.43,      0,     50,     40,     24,   0.71,Full ch,       ,04/25/2022 07:14:16,04/25/2022 07:52:16,  16384,NO     ,
     74,                   ,       ,     24,     50,       ,COLD   ,     83,   2.11,   2.26,      0,     50,     26,     10,   0.31,Full ch,       ,04/25/2022 08:00:16,04/25/2022 08:25:16,  16384,NO     ,
     73,                   ,       ,     24,     50,       ,COLD   ,     99,   2.17,   2.44,     75,     50,     25,     30,   0.90,Part ch,       ,04/25/2022 08:59:16,04/25/2022 09:23:16,      0,YES    ,
     72,                   ,       ,     24,     50,       ,COLD   ,     20,   1.99,   2.43,     53,     50,    111,    199,   5.82,Part ch,       ,04/25/2022 09:24:16,04/25/2022 11:15:16,      0,YES    ,
     71,                   ,       ,     24,     50,       ,COLD   ,     99,   2.20,   2.22,      0,     50,     39,     27,   0.79,Part ch,       ,04/25/2022 11:17:16,04/25/2022 11:55:16,      0,NO     ,
     70,                   ,       ,     24,     50,       ,COLD   ,     52,   2.06,   2.44,     77,     50,    145,    228,   6.70,Part ch,       ,04/25/2022 11:56:16,04/25/2022 14:21:16,      0,NO     ,
     69,                   ,       ,     24,     50,       ,COLD   ,     54,   2.06,   2.43,    136,     50,      8,     15,   0.44,Part ch,       ,04/25/2022 14:23:16,04/25/2022 14:31:16,      0,YES    ,
     68,                   ,       ,     24,     50,       ,COLD   ,     51,   2.05,   2.42,    121,     50,     49,    110,   3.21,Part ch,       ,04/25/2022 18:39:16,04/25/2022 19:28:16,      0,NO     ,
     67,                   ,       ,     24,     50,       ,COLD   ,     46,   2.03,   2.43,     71,     50,     45,     81,   2.39,Part ch,       ,04/25/2022 20:39:16,04/25/2022 21:23:16,      0,YES    ,
     66,RTC00002373        ,    540,     24,     69,OPP    ,OPP    ,      5,   1.96,   2.40,     46,     84,    132,    224,   6.48,Part ch,       ,04/25/2022 22:10:16,04/26/2022 00:22:16,      0,YES    ,
     65,                   ,       ,     24,     50,       ,COLD   ,     58,   2.07,   2.40,      0,     50,     50,     52,   1.54,Full ch,       ,04/26/2022 00:24:16,04/26/2022 01:13:16,  16384,NO     ,
     64,                   ,       ,     24,     50,       ,COLD   ,     50,   2.04,   2.26,      0,     50,     43,     67,   1.97,Full ch,       ,04/26/2022 03:27:16,04/26/2022 04:09:16,  16384,NO     ,
     63,                   ,       ,     24,     50,       ,COLD   ,     50,   2.05,   2.43,    135,     50,     21,     44,   1.30,Part ch,       ,04/26/2022 09:13:16,04/26/2022 09:35:16,      0,YES    ,
     62,                   ,       ,     24,     50,       ,COLD   ,     59,   2.07,   2.43,    124,     50,     17,     33,   0.99,Part ch,       ,04/26/2022 10:09:16,04/26/2022 10:25:16,      0,NO     ,
     61,                   ,       ,     24,     50,       ,COLD   ,     65,   2.08,   2.43,    126,     50,      9,     17,   0.51,Part ch,       ,04/26/2022 10:55:16,04/26/2022 11:04:16,      0,NO     ,
     60,                   ,       ,     24,     50,       ,COLD   ,     49,   2.04,   2.43,    110,     50,     39,     79,   2.32,Part ch,       ,04/26/2022 12:27:16,04/26/2022 13:05:16,      0,NO     ,
     59,                   ,       ,     24,     50,       ,COLD   ,     55,   2.06,   2.62,     23,     50,    101,     48,   1.45,Full ch,       ,04/26/2022 17:43:16,04/26/2022 20:16:16,      0,NO     ,
     58,                   ,       ,     24,     50,       ,COLD   ,     36,   2.02,   2.43,     69,     50,     57,    104,   3.08,Part ch,       ,04/26/2022 20:16:16,04/26/2022 21:12:16,      0,YES    ,
     57,                   ,       ,     24,     50,       ,COLD   ,     50,   2.05,   2.43,     43,     50,     50,     71,   2.10,Part ch,       ,04/26/2022 23:37:16,04/27/2022 00:27:16,      0,YES    ,
     56,                   ,       ,     24,     50,       ,COLD   ,     50,   2.05,   2.83,      0,     50,     65,     72,   2.12,Full ch,       ,04/27/2022 02:26:16,04/27/2022 03:29:16,  16384,NO     ,
     55,                   ,       ,     24,     50,       ,COLD   ,     39,   2.02,   2.43,     82,     50,     46,     88,   2.60,Part ch,       ,04/27/2022 11:27:16,04/27/2022 12:13:16,      0,YES    ,
     54,                   ,       ,     24,     50,       ,COLD   ,     43,   2.03,   2.41,    150,     50,     37,     84,   2.43,Part ch,       ,04/27/2022 12:26:16,04/27/2022 13:03:16,      0,NO     ,
     53,                   ,       ,     24,     50,       ,COLD   ,     64,   2.08,   2.42,    150,     50,     14,     27,   0.79,Part ch,       ,04/27/2022 13:32:16,04/27/2022 13:45:16,      0,NO     ,
     52,                   ,       ,     24,     50,       ,COLD   ,     37,   2.02,   2.43,    144,     50,     18,     40,   1.19,Part ch,       ,04/27/2022 19:24:16,04/27/2022 19:41:16,      0,YES    ,
     51,                   ,       ,     24,     50,       ,COLD   ,     50,   2.04,   2.43,    111,     50,     71,    161,   4.67,Part ch,       ,04/28/2022 08:30:16,04/28/2022 09:41:16,      0,NO     ,
     50,                   ,       ,     24,     50,       ,COLD   ,     51,   2.05,   2.43,    119,     50,     40,     86,   2.51,Part ch,       ,04/28/2022 12:26:16,04/28/2022 13:06:16,      0,NO     ,
     49,                   ,       ,     24,     50,       ,COLD   ,     44,   2.03,   2.43,    112,     50,     26,     53,   1.58,Part ch,       ,04/28/2022 19:20:16,04/28/2022 19:46:16,      0,YES    ,
     48,                   ,       ,     24,     50,       ,COLD   ,     56,   2.06,   2.23,      0,     50,     58,     71,   2.09,Full ch,       ,04/28/2022 21:49:16,04/28/2022 22:46:16,  16384,NO     ,
     47,                   ,       ,     24,     50,       ,COLD   ,     71,   2.09,   2.28,      0,     50,     51,     29,   0.87,Full ch,       ,04/28/2022 23:29:16,04/29/2022 00:19:16,  16384,NO     ,
     46,                   ,       ,     24,     50,       ,COLD   ,     78,   2.10,   2.44,     30,     50,      4,      2,   0.06,Full ch,       ,04/29/2022 00:22:16,04/29/2022 00:26:16,      0,NO     ,
     45,                   ,       ,     24,     50,       ,COLD   ,     50,   2.05,   2.69,      0,     50,     41,     61,   1.81,Full ch,       ,04/29/2022 01:53:16,04/29/2022 02:33:16,  16384,NO     ,
