Type               ,Version            ,S/N                ,Region             ,
LT24V080A          ,P360               ,PI504325           ,US                 ,
Bat cap,Temp   ,Profile,Del chg,Cond ch,I float,V float,I equal,Time eq,Del eql,Period ,Length ,Section,T elect,
    600,     70,OPP    ,      0,      0,    5.0,  2.250,   27.0,      4,      0,     64,    4.0,     25,     60,
Charge ,Part ch,Full ch,Equal  ,DF1    ,DF2    ,DF3    ,TH     ,DF7    ,DF4    ,DF5    ,DFC    ,TH Mod ,
    562,  57354, -56792,   2592,     15,      0,      3,      0,     35,    125,     10,     20,      0,
Nr     ,S/N                ,Capacit,U batt ,Temp   ,Techno ,Profile,% init ,U start,U end  ,I end  ,Temp en,Chg Tim,Ah     ,kWh    ,Chg end,Default,SoC                ,DBa                ,CFC    ,
     68,                   ,    600,     24,     33,       ,COLD   ,     24,   1.99,   2.36,     66,     33,    185,    216,   6.15,Part ch,       ,10/30/2020 16:05:00,10/30/2020 19:11:00,      0,
     67,                   ,    600,     24,     33,       ,COLD   ,     55,   2.06,   2.39,     71,     33,    134,    163,   4.76,Full ch,       ,10/30/2020 19:20:00,11/01/2020 00:04:00,    512,
     66,                   ,    600,     24,     33,       ,EQUAL  ,     36,   2.02,   2.15,     15,     33,    479,    167,   4.44,Full ch,       ,11/01/2020 00:04:00,11/02/2020 08:38:00,      0,
     65,                   ,    600,     24,     33,       ,COLD   ,     22,   1.99,   2.35,     77,     33,     22,     29,   0.83,Part ch,       ,11/02/2020 11:22:00,11/02/2020 11:44:00,      0,
     64,                   ,    600,     24,     33,       ,COLD   ,      5,   1.95,   2.39,     71,     33,     99,    122,   3.49,Part ch,DF4    ,11/04/2020 10:14:00,11/04/2020 11:54:00,   4098,
     63,                   ,    600,     24,     33,       ,COLD   ,     41,   2.03,   2.30,     76,     33,      7,      9,   0.25,Part ch,       ,11/04/2020 15:18:00,11/04/2020 15:26:00,      0,
     62,                   ,    600,     24,     33,       ,COLD   ,     19,   1.98,   2.29,     72,     33,     20,     25,   0.70,Part ch,       ,11/04/2020 19:34:00,11/04/2020 19:54:00,      0,
     61,                   ,    600,     24,     33,       ,COLD   ,     15,   1.98,   2.35,     71,     33,     40,     49,   1.40,Part ch,       ,11/04/2020 21:10:00,11/04/2020 21:50:00,      0,
     60,                   ,    600,     24,     33,       ,COLD   ,     39,   2.02,   2.37,     71,     33,    170,    204,   5.85,Part ch,       ,11/05/2020 15:04:00,11/05/2020 17:55:00,      0,
     59,                   ,    600,     24,     33,       ,COLD   ,     30,   2.01,   2.40,     66,     33,     34,     41,   1.18,Full ch,       ,11/05/2020 22:05:00,11/05/2020 22:39:00,   8192,
     58,                   ,    600,     24,     33,       ,COLD   ,     14,   1.98,   2.41,     72,     33,     70,     85,   2.43,Part ch,       ,11/09/2020 13:04:00,11/09/2020 14:14:00,      0,
     57,                   ,    600,     24,     33,       ,COLD   ,     13,   1.97,   2.42,     71,     33,     59,     73,   2.12,Part ch,       ,11/10/2020 15:13:00,11/10/2020 16:13:00,      0,
     56,                   ,    600,     24,     33,       ,COLD   ,     12,   1.97,   2.29,     77,     33,     24,     31,   0.87,Part ch,       ,11/16/2020 14:55:00,11/16/2020 15:20:00,      0,
     55,                   ,    600,     24,     33,       ,COLD   ,     50,   2.05,   3.24,      0,     33,    111,     78,   2.33,Full ch,       ,02/09/2021 15:26:00,02/09/2021 17:17:00,    512,
     54,                   ,    600,     24,     33,       ,COLD   ,      8,   1.96,   2.22,     78,     33,     31,     40,   1.09,Part ch,DF4    ,02/11/2021 19:28:00,02/11/2021 19:59:00,   4096,
     53,                   ,    600,     24,     33,       ,COLD   ,     32,   2.01,   2.56,     22,     33,    134,    128,   3.70,Full ch,       ,04/27/2021 15:04:00,04/27/2021 17:19:00,   8192,
     52,                   ,    600,     24,     33,       ,COLD   ,     36,   2.02,   2.25,     77,     33,     19,     24,   0.67,Part ch,       ,05/03/2021 16:51:00,05/03/2021 17:10:00,      0,
     51,                   ,    600,     24,     33,       ,COLD   ,     33,   2.01,   2.22,     76,     33,     16,     20,   0.55,Part ch,       ,05/03/2021 18:20:00,05/03/2021 18:37:00,      0,
     50,                   ,    600,     24,     33,       ,COLD   ,     49,   2.04,   2.55,     22,     33,     97,     55,   1.65,Part ch,       ,06/23/2021 09:19:00,06/23/2021 10:56:00,      0,
     49,                   ,    600,     24,     33,       ,COLD   ,      5,   1.95,   2.20,     76,     33,     15,     19,   0.52,Part ch,DF4    ,06/24/2021 18:49:00,06/24/2021 19:04:00,   4096,
     48,                   ,    600,     24,     33,       ,COLD   ,     18,   1.98,   2.24,     76,     33,     21,     27,   0.75,Part ch,       ,06/25/2021 19:43:00,06/25/2021 20:05:00,      0,
     47,                   ,    600,     24,     33,       ,COLD   ,     51,   2.05,   2.50,     22,     33,     34,     29,   0.87,Full ch,       ,07/08/2021 16:49:00,07/08/2021 17:24:00,   8192,
     46,                   ,    600,     24,     33,       ,COLD   ,     59,   2.07,   2.49,     58,     33,      4,      5,   0.15,Part ch,       ,07/19/2021 17:20:00,07/19/2021 17:25:00,      0,
     45,                   ,    600,     24,     33,       ,COLD   ,     22,   1.99,   2.26,     75,     33,     29,     37,   1.04,Part ch,       ,10/11/2021 14:13:00,10/11/2021 14:43:00,      0,
     44,                   ,    600,     24,     33,       ,COLD   ,     87,   2.12,   2.30,     75,     33,     16,     20,   0.56,Part ch,       ,10/11/2021 14:44:00,10/11/2021 15:00:00,      0,
     43,                   ,    600,     24,     33,       ,COLD   ,     17,   1.98,   2.23,     75,     33,     16,     20,   0.56,Part ch,       ,10/11/2021 16:22:00,10/11/2021 16:39:00,      0,
     42,                   ,    600,     24,     33,       ,COLD   ,     32,   2.01,   2.59,     22,     33,    163,    141,   4.13,Full ch,       ,10/18/2021 14:19:00,10/19/2021 01:41:00,      0,
     41,                   ,    600,     24,     33,       ,COLD   ,     17,   1.98,   2.25,     76,     33,      7,      9,   0.27,Part ch,       ,10/26/2021 22:09:00,10/26/2021 22:17:00,      0,
     40,                   ,    600,     24,     33,       ,COLD   ,     46,   2.04,   2.33,     76,     33,     35,     44,   1.25,Part ch,DFC    ,10/27/2021 16:51:00,10/27/2021 17:27:00,      2,
     39,                   ,    600,     24,     33,       ,COLD   ,     44,   2.03,   2.36,     76,     33,     44,     57,   1.59,Part ch,       ,10/29/2021 16:43:00,10/29/2021 17:28:00,      0,
     38,                   ,    600,     24,     33,       ,COLD   ,     24,   1.99,   2.22,     76,     33,     11,     15,   0.41,Part ch,       ,11/08/2021 18:51:00,11/08/2021 19:03:00,      0,
     37,                   ,    600,     24,     33,       ,COLD   ,     10,   1.97,   2.20,     76,     33,     15,     19,   0.52,Part ch,       ,11/09/2021 18:25:00,11/09/2021 18:41:00,      0,
     36,                   ,    600,     24,     33,       ,COLD   ,     17,   1.98,   2.20,     75,     33,      8,     11,   0.29,Part ch,       ,11/09/2021 19:18:00,11/09/2021 19:27:00,      0,
     35,                   ,    600,     24,     33,       ,COLD   ,     27,   2.00,   2.27,     76,     33,     16,     20,   0.56,Part ch,       ,11/11/2021 14:25:00,11/11/2021 14:42:00,      0,
     34,                   ,    600,     24,     33,       ,COLD   ,     36,   2.02,   2.24,     75,     33,     19,     24,   0.65,Part ch,       ,11/16/2021 17:11:00,11/16/2021 17:30:00,      0,
     33,                   ,    600,     24,     33,       ,COLD   ,     37,   2.02,   2.28,     76,     33,     33,     42,   1.16,Part ch,       ,11/23/2021 17:09:00,11/23/2021 17:43:00,      0,
     32,                   ,    600,     24,     33,       ,COLD   ,     24,   1.99,   2.24,     76,     33,     20,     25,   0.69,Part ch,       ,12/08/2021 12:46:00,12/08/2021 13:07:00,      0,
     31,                   ,    600,     24,     33,       ,COLD   ,      8,   1.96,   2.24,     76,     33,      3,      4,   0.12,Part ch,DF4    ,01/07/2022 12:42:00,01/07/2022 12:46:00,   4096,
     30,                   ,    600,     24,     33,       ,COLD   ,     49,   2.04,   2.48,     30,     33,     47,     51,   1.47,Part ch,       ,01/12/2022 15:00:00,01/12/2022 15:48:00,      0,
     29,                   ,    600,     24,     33,       ,COLD   ,      8,   1.96,   2.30,     75,     33,      3,      3,   0.10,Part ch,DF4    ,01/17/2022 15:39:00,01/17/2022 15:42:00,   4096,
     28,                   ,    600,     24,     33,       ,COLD   ,     52,   2.06,   2.60,     22,     33,     57,     35,   1.08,Part ch,       ,01/19/2022 16:31:00,01/19/2022 17:29:00,      0,
     27,                   ,    600,     24,     33,       ,COLD   ,     28,   2.00,   2.26,     76,     33,      6,      8,   0.23,Part ch,       ,01/20/2022 13:44:00,01/20/2022 13:51:00,      0,
     26,                   ,    600,     24,     33,       ,COLD   ,     33,   2.01,   2.30,     76,     33,     31,     39,   1.08,Part ch,       ,01/20/2022 17:10:00,01/20/2022 17:42:00,      0,
     25,                   ,    600,     24,     33,       ,COLD   ,     47,   2.04,   2.49,     22,     33,     28,     26,   0.76,Full ch,       ,01/27/2022 08:56:00,01/27/2022 09:25:00,   8192,
     24,                   ,    600,     24,     33,       ,COLD   ,     40,   2.02,   2.23,     76,     33,      1,      1,   0.03,Part ch,       ,01/28/2022 08:16:00,01/28/2022 08:17:00,      0,
     23,                   ,    600,     24,     33,       ,COLD   ,     33,   2.01,   2.31,     76,     33,     24,     30,   0.85,Part ch,       ,02/02/2022 11:10:00,02/02/2022 11:34:00,      0,
     22,                   ,    600,     24,     33,       ,COLD   ,     24,   1.99,   2.26,     75,     33,     13,     17,   0.48,Part ch,       ,02/02/2022 12:21:00,02/02/2022 12:35:00,      0,
     21,                   ,    600,     24,     33,       ,COLD   ,     36,   2.02,   2.32,     76,     33,     16,     21,   0.58,Part ch,       ,02/03/2022 10:54:00,02/03/2022 11:11:00,      0,
     20,                   ,    600,     24,     33,       ,COLD   ,     37,   2.02,   2.29,     76,     33,      7,      9,   0.25,Part ch,       ,02/03/2022 11:33:00,02/03/2022 11:41:00,      0,
     19,                   ,    600,     24,     33,       ,COLD   ,     10,   1.97,   2.21,     77,     33,      7,      9,   0.24,Part ch,       ,02/03/2022 17:36:00,02/03/2022 17:43:00,      0,
     18,                   ,    600,     24,     33,       ,COLD   ,     32,   2.01,   2.34,     76,     33,     19,     24,   0.69,Part ch,       ,02/07/2022 14:39:00,02/07/2022 14:58:00,      0,
     17,                   ,    600,     24,     33,       ,COLD   ,     20,   1.99,   2.29,     76,     33,     14,     18,   0.51,Part ch,       ,02/07/2022 16:25:00,02/07/2022 16:40:00,      0,
     16,                   ,    600,     24,     69,       ,OPP    ,     91,   2.13,   2.43,     50,     69,      3,      3,   0.09,Part ch,       ,04/08/2022 15:39:00,04/08/2022 15:42:00,      0,
     15,                   ,    600,     24,     69,       ,OPP    ,     54,   2.06,   2.43,     30,     69,     35,     32,   0.94,Full ch,       ,04/08/2022 16:46:00,04/08/2022 19:26:00,      0,
     14,                   ,    600,     24,     69,       ,OPP    ,     44,   2.03,   2.33,     77,     69,     26,     34,   0.97,Part ch,       ,04/08/2022 23:22:00,04/08/2022 23:49:00,      0,
     13,                   ,    600,     24,     69,       ,OPP    ,     46,   2.03,   2.43,     30,     69,     66,     72,   2.09,Full ch,       ,04/09/2022 03:04:00,04/09/2022 07:07:00,      0,
     12,                   ,    600,     24,     69,       ,OPP    ,     55,   2.06,   2.43,     30,     69,     58,     62,   1.81,Full ch,       ,04/09/2022 15:04:00,04/11/2022 07:20:00,      0,
     11,                   ,    600,     24,     69,       ,OPP    ,     36,   2.02,   2.43,     30,     69,     76,     85,   2.48,Full ch,       ,04/11/2022 09:11:00,04/11/2022 10:38:00,      0,
     10,                   ,    600,     24,     69,       ,OPP    ,     57,   2.07,   2.43,     76,     69,     10,     13,   0.37,Part ch,       ,04/11/2022 12:03:00,04/11/2022 12:14:00,      0,
      9,                   ,    600,     24,     69,       ,OPP    ,     91,   2.13,   2.43,     30,     69,      3,      2,   0.07,Full ch,       ,04/11/2022 13:54:00,04/11/2022 13:57:00,      0,
      8,                   ,    600,     24,     69,       ,OPP    ,     89,   2.13,   2.44,     35,     69,      2,      1,   0.05,Full ch,       ,04/11/2022 14:24:00,04/11/2022 15:59:00,      0,
      7,                   ,    600,     24,     69,       ,OPP    ,     28,   2.00,   2.43,     66,     69,    154,    197,   5.53,Part ch,DFC    ,04/11/2022 19:04:00,04/11/2022 21:39:00,      2,
      6,                   ,    600,     24,     69,       ,OPP    ,     99,   2.22,   2.43,     30,     69,     31,     23,   0.70,Full ch,       ,04/11/2022 21:40:00,04/12/2022 07:31:00,      0,
      5,                   ,    600,     24,     69,       ,OPP    ,     34,   2.01,   2.43,     30,     69,    107,    125,   3.59,Full ch,       ,04/12/2022 23:28:00,04/13/2022 07:39:00,      0,
      4,                   ,    600,     24,     69,       ,OPP    ,     30,   2.00,   2.31,     77,     69,     88,    113,   3.13,Part ch,       ,04/13/2022 18:55:00,04/13/2022 20:23:00,      0,
      3,                   ,    600,     24,     69,       ,OPP    ,     44,   2.03,   2.43,     30,     69,    126,    140,   4.06,Full ch,       ,04/14/2022 02:12:00,04/14/2022 07:23:00,      0,
      2,                   ,    600,     24,     69,       ,OPP    ,     69,   2.09,   2.43,     41,     69,     18,     20,   0.59,Full ch,       ,04/14/2022 07:58:00,04/14/2022 08:17:00,      0,
      1,                   ,    600,     24,     69,       ,OPP    ,     41,   2.03,   2.28,     77,     69,     39,     50,   1.39,Part ch,       ,04/14/2022 13:56:00,04/14/2022 14:36:00,      0,
