Type               ,Version            ,S/N                ,Region             ,
LT24V160A          ,P3.4               ,PI504427           ,US                 ,
Bat cap,Temp   ,Profile,Del chg,Cond ch,I float,V float,I equal,Time eq,Del eql,Period ,Length ,Section,T elect,
    600,     70,OPP    ,      0,      0,    5.0,  2.250,   27.0,      4,      0,     64,    3.1,     50,      0,
Charge ,Part ch,Full ch,Equal  ,DF1    ,DF2    ,DF3    ,TH     ,DF7    ,DF4    ,DF5    ,DFC    ,TH Mod ,
   3968,  59237, -55269,   5907,     54,      0,     22,      0,    276,    595,  20322,     34,      0,
Nr     ,S/N                ,Capacit,U batt ,Temp   ,Techno ,Profile,% init ,U start,U end  ,I end  ,Temp en,Chg Tim,Ah     ,kWh    ,Chg end,Default,SoC                ,DBa                ,CFC    ,
    166,                   ,    600,     24,     69,       ,OPP    ,     13,   1.97,   2.43,     30,     69,    226,    268,   7.68,Full ch,       ,03/02/2022 17:50:00,03/03/2022 07:00:00,      0,
    165,                   ,    600,     24,     69,       ,OPP    ,     24,   1.99,   2.43,     30,     69,    198,    230,   6.64,Full ch,       ,03/03/2022 16:48:00,03/04/2022 07:00:00,      0,
    164,                   ,    600,     24,     69,       ,OPP    ,     24,   1.99,   2.43,     30,     69,    189,    217,   6.26,Full ch,       ,03/04/2022 16:45:00,03/05/2022 07:02:00,      0,
    163,                   ,    600,     24,     69,       ,OPP    ,     31,   2.01,   2.33,     80,     69,     42,     56,   1.58,Part ch,       ,03/05/2022 16:37:00,03/05/2022 17:19:00,      0,
    162,                   ,    600,     24,     69,       ,OPP    ,      5,   1.95,   2.43,     30,     69,    242,    287,   8.14,Full ch,DF4    ,03/05/2022 23:38:00,03/06/2022 03:46:00,   4096,
    161,                   ,    600,     24,     69,       ,EQUAL  ,     99,   2.19,   2.48,     15,     69,    479,    167,   5.06,Full ch,       ,03/06/2022 03:46:00,03/07/2022 07:26:00,      0,
    160,                   ,    600,     24,     69,       ,OPP    ,     50,   2.05,   2.44,     73,     69,     64,     85,   2.47,Part ch,       ,03/07/2022 16:48:00,03/07/2022 17:53:00,      0,
    159,                   ,    600,     24,     69,       ,OPP    ,     29,   2.00,   2.43,     30,     69,    110,    126,   3.65,Full ch,       ,03/07/2022 23:07:00,03/08/2022 07:12:00,      0,
    158,                   ,    600,     24,     69,       ,OPP    ,     36,   2.02,   2.38,     80,     69,     70,     94,   2.68,Part ch,       ,03/08/2022 16:38:00,03/08/2022 17:49:00,      0,
    157,                   ,    600,     24,     69,       ,OPP    ,     58,   2.07,   2.44,     30,     69,    121,    118,   3.46,Full ch,       ,03/09/2022 01:42:00,03/09/2022 07:11:00,      0,
    156,                   ,    600,     24,     69,       ,OPP    ,     61,   2.07,   2.44,     40,     69,     21,     22,   0.64,Full ch,       ,03/09/2022 07:45:00,03/09/2022 08:07:00,      0,
    155,                   ,    600,     24,     69,       ,OPP    ,     50,   2.05,   2.33,      0,     69,     27,     36,   1.04,Full ch,       ,03/09/2022 10:08:00,03/09/2022 10:36:00,  16384,
    154,                   ,    600,     24,     69,       ,OPP    ,     23,   1.99,   2.31,     80,     69,     35,     47,   1.33,Part ch,       ,03/09/2022 16:09:00,03/09/2022 16:45:00,      0,
    153,                   ,    600,     24,     69,       ,OPP    ,     30,   2.01,   2.43,     30,     69,    107,    122,   3.53,Full ch,       ,03/09/2022 22:47:00,03/10/2022 06:59:00,      0,
    152,                   ,    600,     24,     69,       ,OPP    ,     16,   1.98,   2.43,     65,     69,    150,    197,   5.67,Part ch,       ,03/10/2022 08:05:00,03/10/2022 10:35:00,      0,
    151,                   ,    600,     24,     69,       ,OPP    ,     50,   2.04,   2.43,     30,     69,    153,    162,   4.72,Full ch,       ,03/10/2022 16:55:00,03/10/2022 22:40:00,      0,
    150,                   ,    600,     24,     69,       ,OPP    ,     52,   2.06,   2.44,     30,     69,     98,    102,   2.98,Full ch,       ,03/11/2022 02:56:00,03/11/2022 07:28:00,      0,
    149,                   ,    600,     24,     69,       ,OPP    ,     57,   2.07,   2.43,     30,     69,     19,     15,   0.45,Full ch,       ,03/11/2022 16:20:00,03/11/2022 16:50:00,      0,
    148,                   ,    600,     24,     69,       ,OPP    ,     50,   2.05,   2.43,     30,     69,     71,     76,   2.24,Full ch,       ,03/12/2022 01:41:00,03/12/2022 07:06:00,      0,
    147,                   ,    600,     24,     69,       ,OPP    ,     34,   2.01,   2.43,     30,     69,     81,     91,   2.64,Full ch,       ,03/12/2022 08:54:00,03/13/2022 00:04:00,      0,
    146,                   ,    600,     24,     69,       ,EQUAL  ,     78,   2.10,   2.51,     15,     69,    479,    167,   5.18,Full ch,       ,03/13/2022 00:04:00,03/14/2022 07:00:00,      0,
    145,                   ,    600,     24,     69,       ,OPP    ,     50,   2.04,   2.43,     30,     69,     55,     57,   1.68,Full ch,       ,03/14/2022 14:11:00,03/14/2022 15:53:00,      0,
    144,                   ,    600,     24,     69,       ,OPP    ,      9,   1.97,   2.26,     80,     69,     27,     37,   1.01,Part ch,DF4    ,03/14/2022 16:39:00,03/14/2022 17:07:00,   4096,
    143,                   ,    600,     24,     69,       ,OPP    ,     50,   2.04,   2.43,     30,     69,    127,    144,   4.20,Full ch,       ,03/14/2022 17:28:00,03/14/2022 20:42:00,      0,
    142,                   ,    600,     24,     69,       ,OPP    ,     79,   2.11,   2.43,     30,     69,     19,     14,   0.43,Full ch,       ,03/15/2022 00:33:00,03/15/2022 06:56:00,      0,
    141,                   ,    600,     24,     69,       ,OPP    ,     50,   2.05,   2.43,     44,     69,     89,    106,   3.07,Part ch,       ,03/15/2022 17:06:00,03/15/2022 18:35:00,      0,
    140,                   ,    600,     24,     69,       ,OPP    ,     30,   2.00,   2.43,     30,     69,    117,    131,   3.80,Full ch,       ,03/15/2022 21:39:00,03/16/2022 06:59:00,      0,
    139,                   ,    600,     24,     69,       ,OPP    ,     68,   2.09,   2.44,     41,     69,     18,     19,   0.56,Part ch,       ,03/16/2022 07:51:00,03/16/2022 08:10:00,      0,
    138,                   ,    600,     24,     69,       ,OPP    ,     50,   2.05,   2.41,     80,     69,     25,     34,   0.98,Part ch,       ,03/16/2022 10:07:00,03/16/2022 10:33:00,      0,
    137,                   ,    600,     24,     69,       ,OPP    ,     43,   2.03,   2.43,     30,     69,    145,    162,   4.70,Full ch,       ,03/16/2022 17:44:00,03/17/2022 07:03:00,      0,
    136,                   ,    600,     24,     69,       ,OPP    ,     49,   2.04,   2.33,      0,     69,     24,     31,   0.90,Full ch,       ,03/17/2022 10:08:00,03/17/2022 10:33:00,  16384,
    135,                   ,    600,     24,     69,       ,OPP    ,     45,   2.03,   2.33,     79,     69,     11,     15,   0.42,Part ch,       ,03/17/2022 11:53:00,03/17/2022 12:05:00,      0,
    134,                   ,    600,     24,     69,       ,OPP    ,     68,   2.09,   2.43,     30,     69,     80,     87,   2.55,Full ch,       ,03/17/2022 12:33:00,03/17/2022 13:54:00,      0,
    133,                   ,    600,     24,     69,       ,OPP    ,     44,   2.03,   2.43,     30,     69,    144,    163,   4.73,Full ch,       ,03/17/2022 16:12:00,03/18/2022 07:07:00,      0,
    132,                   ,    600,     24,     69,       ,OPP    ,     34,   2.01,   2.39,     80,     69,     39,     52,   1.48,Part ch,       ,03/18/2022 09:20:00,03/18/2022 10:00:00,      0,
    131,                   ,    600,     24,     69,       ,OPP    ,     47,   2.04,   2.43,     67,     69,     44,     57,   1.67,Part ch,       ,03/18/2022 11:10:00,03/18/2022 11:55:00,      0,
    130,                   ,    600,     24,     69,       ,OPP    ,     37,   2.02,   2.43,     60,     69,     56,     71,   2.07,Part ch,       ,03/18/2022 14:32:00,03/18/2022 15:29:00,      0,
    129,                   ,    600,     24,     69,       ,OPP    ,     53,   2.06,   2.43,     60,     69,     32,     40,   1.16,Part ch,       ,03/18/2022 16:22:00,03/18/2022 16:55:00,      0,
    128,                   ,    600,     24,     69,       ,OPP    ,     28,   2.00,   2.44,     30,     69,    182,    211,   6.07,Full ch,       ,03/19/2022 01:16:00,03/19/2022 07:01:00,      0,
    127,                   ,    600,     24,     69,       ,OPP    ,     49,   2.04,   2.35,     80,     69,     18,     24,   0.67,Part ch,       ,03/19/2022 16:28:00,03/19/2022 16:46:00,      0,
    126,                   ,    600,     24,     69,       ,OPP    ,     99,   2.17,   2.43,     30,     69,    110,    116,   3.39,Full ch,       ,03/19/2022 16:47:00,03/19/2022 20:33:00,      0,
    125,                   ,    600,     24,     69,       ,OPP    ,     80,   2.11,   2.43,     30,     69,     24,     18,   0.55,Full ch,       ,03/19/2022 21:38:00,03/20/2022 00:04:00,      0,
    124,                   ,    600,     24,     69,       ,EQUAL  ,     99,   2.15,   2.53,     15,     69,    479,    167,   5.19,Full ch,       ,03/20/2022 00:04:00,03/21/2022 07:04:00,      0,
    123,                   ,    600,     24,     69,       ,OPP    ,     55,   2.06,   2.43,     30,     69,     29,     27,   0.81,Full ch,       ,03/21/2022 11:04:00,03/21/2022 11:46:00,      0,
    122,                   ,    600,     24,     69,       ,OPP    ,     50,   2.05,   2.43,     30,     69,    126,    142,   4.15,Full ch,       ,03/21/2022 16:46:00,03/22/2022 01:01:00,      0,
    121,                   ,    600,     24,     69,       ,OPP    ,     78,   2.10,   2.43,     30,     69,     31,     26,   0.77,Full ch,       ,03/22/2022 02:19:00,03/22/2022 07:01:00,      0,
    120,                   ,    600,     24,     69,       ,OPP    ,     51,   2.05,   2.42,     80,     69,     27,     36,   1.04,Part ch,       ,03/22/2022 10:08:00,03/22/2022 10:36:00,      0,
    119,                   ,    600,     24,     69,       ,OPP    ,     45,   2.03,   2.32,      0,     69,     37,     49,   1.39,Full ch,       ,03/22/2022 13:38:00,03/22/2022 14:16:00,  16384,
    118,                   ,    600,     24,     69,       ,OPP    ,     57,   2.06,   2.43,     30,     69,     95,    100,   2.92,Full ch,       ,03/22/2022 16:11:00,03/22/2022 23:38:00,      0,
    117,                   ,    600,     24,     69,       ,OPP    ,     89,   2.13,   2.43,     31,     69,      3,      2,   0.07,Full ch,       ,03/23/2022 06:25:00,03/23/2022 07:02:00,      0,
    116,                   ,    600,     24,     69,       ,OPP    ,     23,   1.99,   2.36,     80,     69,     87,    116,   3.26,Part ch,       ,03/23/2022 13:40:00,03/23/2022 15:08:00,      0,
    115,                   ,    600,     24,     69,       ,OPP    ,     49,   2.04,   2.43,     30,     69,    114,    125,   3.65,Full ch,       ,03/23/2022 18:01:00,03/24/2022 07:02:00,      0,
    114,                   ,    600,     24,     69,       ,OPP    ,     20,   1.99,   2.38,     80,     69,     95,    126,   3.58,Part ch,       ,03/24/2022 12:40:00,03/24/2022 14:16:00,      0,
    113,                   ,    600,     24,     69,       ,OPP    ,     48,   2.04,   2.43,     30,     69,    157,    177,   5.12,Full ch,       ,03/24/2022 16:19:00,03/25/2022 07:24:00,      0,
    112,                   ,    600,     24,     69,       ,OPP    ,     31,   2.01,   2.43,     30,     69,     97,    109,   3.17,Full ch,       ,03/25/2022 23:39:00,03/27/2022 00:04:00,      0,
    111,                   ,    600,     24,     69,       ,EQUAL  ,     76,   2.10,   2.50,     15,     69,    479,    167,   5.16,Full ch,       ,03/27/2022 00:04:00,03/28/2022 07:02:00,      0,
    110,                   ,    600,     24,     69,       ,OPP    ,     33,   2.01,   2.44,     30,     69,    161,    178,   5.18,Full ch,       ,03/28/2022 17:02:00,03/29/2022 07:04:00,      0,
    109,                   ,    600,     24,     69,       ,OPP    ,     50,   2.05,   2.44,     30,     69,    105,    112,   3.27,Full ch,       ,03/29/2022 16:19:00,03/30/2022 00:26:00,      0,
    108,                   ,    600,     24,     69,       ,OPP    ,     38,   2.02,   2.44,     30,     69,    163,    179,   5.21,Full ch,       ,03/30/2022 02:12:00,03/30/2022 07:36:00,      0,
    107,                   ,    600,     24,     69,       ,OPP    ,     62,   2.07,   2.44,     36,     69,     31,     31,   0.91,Part ch,       ,03/30/2022 07:57:00,03/30/2022 08:29:00,      0,
    106,                   ,    600,     24,     69,       ,OPP    ,     25,   2.00,   2.31,     80,     69,     38,     50,   1.41,Part ch,       ,03/30/2022 13:36:00,03/30/2022 14:15:00,      0,
    105,                   ,    600,     24,     69,       ,OPP    ,     13,   1.97,   2.43,     30,     69,    204,    240,   6.91,Full ch,       ,03/30/2022 15:56:00,03/30/2022 23:23:00,      0,
    104,                   ,    600,     24,     69,       ,OPP    ,     59,   2.07,   2.43,     30,     69,     63,     64,   1.87,Full ch,       ,03/31/2022 01:44:00,03/31/2022 07:05:00,      0,
    103,                   ,    600,     24,     69,       ,OPP    ,     64,   2.08,   2.43,     30,     69,     35,     31,   0.92,Full ch,       ,03/31/2022 07:55:00,03/31/2022 09:06:00,      0,
    102,                   ,    600,     24,     69,       ,OPP    ,     24,   1.99,   2.32,     80,     69,     37,     50,   1.39,Part ch,       ,03/31/2022 13:41:00,03/31/2022 14:19:00,      0,
    101,                   ,    600,     24,     69,       ,OPP    ,     63,   2.08,   2.43,     30,     69,     16,     12,   0.36,Full ch,       ,03/31/2022 16:40:00,03/31/2022 20:46:00,      0,
    100,                   ,    600,     24,     69,       ,OPP    ,     46,   2.04,   2.43,     30,     69,    109,    118,   3.45,Full ch,       ,04/01/2022 01:23:00,04/01/2022 07:04:00,      0,
     99,                   ,    600,     24,     69,       ,OPP    ,     74,   2.10,   2.44,     30,     69,     31,     26,   0.78,Full ch,       ,04/01/2022 08:05:00,04/01/2022 09:13:00,      0,
     98,                   ,    600,     24,     69,       ,OPP    ,     31,   2.01,   2.32,     79,     69,     39,     52,   1.47,Part ch,       ,04/01/2022 13:26:00,04/01/2022 14:06:00,      0,
     97,                   ,    600,     24,     69,       ,OPP    ,     28,   2.00,   2.32,     80,     69,     55,     73,   2.05,Part ch,       ,04/01/2022 16:59:00,04/01/2022 17:55:00,      0,
     96,                   ,    600,     24,     69,       ,OPP    ,     38,   2.02,   2.37,     80,     69,     70,     93,   2.64,Part ch,       ,04/02/2022 16:50:00,04/02/2022 18:01:00,      0,
     95,                   ,    600,     24,     69,       ,OPP    ,     33,   2.01,   2.43,     30,     69,    148,    167,   4.81,Full ch,       ,04/03/2022 01:26:00,04/03/2022 04:00:00,      0,
     94,                   ,    600,     24,     69,       ,EQUAL  ,     99,   2.18,   2.49,     15,     69,    479,    167,   5.08,Full ch,       ,04/03/2022 04:00:00,04/04/2022 09:23:00,      0,
     93,                   ,    600,     24,     69,       ,OPP    ,     30,   2.01,   2.41,     80,     69,    109,    145,   4.15,Part ch,       ,04/04/2022 12:29:00,04/04/2022 14:19:00,      0,
     92,                   ,    600,     24,     69,       ,OPP    ,     39,   2.02,   2.43,     80,     69,     81,    108,   3.09,Part ch,       ,04/04/2022 16:40:00,04/04/2022 18:01:00,      0,
     91,                   ,    600,     24,     69,       ,OPP    ,     38,   2.02,   2.34,     80,     69,     67,     89,   2.51,Part ch,       ,04/04/2022 18:01:00,04/04/2022 19:09:00,      0,
     90,                   ,    600,     24,     69,       ,OPP    ,     43,   2.03,   2.43,     30,     69,    121,    139,   4.01,Full ch,       ,04/05/2022 01:29:00,04/05/2022 06:59:00,      0,
     89,                   ,    600,     24,     69,       ,OPP    ,     32,   2.01,   2.32,     80,     69,     37,     50,   1.40,Part ch,       ,04/05/2022 13:39:00,04/05/2022 14:17:00,      0,
     88,                   ,    600,     24,     69,       ,OPP    ,     46,   2.04,   2.36,     80,     69,     26,     35,   0.99,Part ch,       ,04/05/2022 18:38:00,04/05/2022 19:04:00,      0,
     87,                   ,    600,     24,     69,       ,OPP    ,     99,   2.16,   2.43,     80,     69,     44,     59,   1.73,Part ch,       ,04/05/2022 19:05:00,04/05/2022 19:50:00,      0,
     86,                   ,    600,     24,     69,       ,OPP    ,     32,   2.01,   2.43,     30,     69,    186,    213,   6.14,Full ch,       ,04/06/2022 01:34:00,04/06/2022 07:02:00,      0,
     85,                   ,    600,     24,     69,       ,OPP    ,     34,   2.01,   2.39,     79,     69,     77,    103,   2.90,Part ch,       ,04/06/2022 13:03:00,04/06/2022 14:21:00,      0,
     84,                   ,    600,     24,     69,       ,OPP    ,     28,   2.00,   2.43,     30,     69,    122,    135,   3.95,Full ch,       ,04/06/2022 20:44:00,04/06/2022 22:49:00,      0,
     83,                   ,    600,     24,     69,       ,OPP    ,     29,   2.00,   2.43,     30,     69,    176,    195,   5.64,Full ch,       ,04/07/2022 01:57:00,04/07/2022 07:06:00,      0,
     82,                   ,    600,     24,     69,       ,OPP    ,     23,   1.99,   4.78,      0,     69,     39,     51,   1.42,Full ch,       ,04/07/2022 13:42:00,04/07/2022 14:21:00,  16384,
     81,                   ,    600,     24,     69,       ,OPP    ,     21,   1.99,   2.29,     79,     69,     30,     40,   1.11,Part ch,       ,04/07/2022 16:07:00,04/07/2022 16:38:00,      0,
     80,                   ,    600,     24,     69,       ,OPP    ,     99,   2.15,   2.43,     30,     69,     42,     27,   0.80,Full ch,       ,04/08/2022 00:03:00,04/08/2022 07:02:00,      0,
     79,                   ,    600,     24,     69,       ,OPP    ,     18,   1.98,   2.43,     72,     69,    183,    237,   6.63,Part ch,       ,04/08/2022 20:02:00,04/08/2022 23:06:00,      0,
     78,                   ,    600,     24,     69,       ,OPP    ,     50,   2.05,   2.43,     68,     69,     65,     83,   2.39,Part ch,       ,04/09/2022 01:34:00,04/09/2022 02:40:00,      0,
     77,                   ,    600,     24,     69,       ,OPP    ,     15,   1.98,   2.43,     30,     69,    222,    253,   7.12,Full ch,       ,04/09/2022 02:40:00,04/09/2022 07:01:00,      0,
     76,                   ,    600,     24,     69,       ,OPP    ,     90,   2.13,   2.43,     30,     69,     60,     40,   1.19,Full ch,       ,04/09/2022 07:02:00,04/09/2022 10:00:00,      0,
     75,                   ,    600,     24,     69,       ,OPP    ,     57,   2.06,   2.43,     30,     69,     55,     50,   1.48,Full ch,       ,04/09/2022 16:13:00,04/09/2022 23:18:00,      0,
     74,                   ,    600,     24,     69,       ,OPP    ,      5,   1.94,   2.43,     30,     69,    262,    304,   8.56,Full ch,DF4    ,04/09/2022 23:18:00,04/10/2022 03:46:00,   4096,
     73,                   ,    600,     24,     69,       ,EQUAL  ,     99,   2.20,   2.47,     15,     69,    479,    167,   5.04,Full ch,       ,04/10/2022 03:46:00,04/11/2022 07:07:00,      0,
     72,                   ,    600,     24,     69,       ,OPP    ,     90,   2.13,   2.43,     35,     69,      1,      1,   0.03,Full ch,       ,04/11/2022 08:06:00,04/11/2022 08:53:00,      0,
     71,                   ,    600,     24,     69,       ,OPP    ,     44,   2.03,   2.32,     77,     69,     19,     25,   0.69,Part ch,       ,04/11/2022 10:12:00,04/11/2022 10:32:00,      0,
     70,                   ,    600,     24,     69,       ,OPP    ,     56,   2.06,   2.38,     76,     69,    102,    131,   3.67,Part ch,       ,04/11/2022 14:08:00,04/11/2022 15:50:00,      0,
     69,                   ,    600,     24,     69,       ,OPP    ,     45,   2.03,   2.43,     30,     69,     93,     97,   2.82,Full ch,       ,04/11/2022 16:47:00,04/11/2022 21:24:00,      0,
     68,                   ,    600,     24,     69,       ,OPP    ,     37,   2.02,   2.43,     30,     69,     72,     80,   2.33,Full ch,       ,04/12/2022 01:30:00,04/12/2022 07:34:00,      0,
     67,                   ,    600,     24,     69,       ,OPP    ,     50,   2.05,   2.37,     77,     69,     23,     29,   0.84,Part ch,       ,04/12/2022 10:10:00,04/12/2022 10:34:00,      0,
     66,                   ,    600,     24,     69,       ,OPP    ,     30,   2.01,   2.29,     77,     69,     40,     51,   1.41,Part ch,       ,04/12/2022 13:39:00,04/12/2022 14:20:00,      0,
     65,                   ,    600,     24,     69,       ,OPP    ,     50,   2.04,   2.43,     30,     69,    100,    106,   3.09,Full ch,       ,04/12/2022 16:31:00,04/12/2022 21:38:00,      0,
     64,                   ,    600,     24,     69,       ,OPP    ,     59,   2.07,   2.43,     30,     69,     42,     42,   1.25,Full ch,       ,04/13/2022 01:50:00,04/13/2022 07:08:00,      0,
     63,                   ,    600,     24,     69,       ,OPP    ,     50,   2.05,   2.36,     77,     69,     19,     25,   0.71,Part ch,       ,04/13/2022 10:09:00,04/13/2022 10:29:00,      0,
     62,                   ,    600,     24,     69,       ,OPP    ,     50,   2.04,   2.43,     48,     69,     49,     58,   1.70,Part ch,       ,04/13/2022 12:17:00,04/13/2022 13:06:00,      0,
     61,                   ,    600,     24,     69,       ,OPP    ,     88,   2.12,   2.43,     30,     69,     15,     10,   0.31,Full ch,       ,04/13/2022 13:13:00,04/13/2022 14:30:00,      0,
     60,                   ,    600,     24,     69,       ,OPP    ,     50,   2.05,   2.34,     77,     69,     20,     25,   0.72,Part ch,       ,04/13/2022 16:24:00,04/13/2022 16:44:00,      0,
