Type               ,Version            ,S/N                ,Region             ,BLE Ver            ,BLE Mac            ,
IQ36V240A          ,P3.4               ,RA518167           ,US                 ,                   ,00:00:00:00:00:00  ,
Bat cap,Temp   ,Profile,Del chg,Cond ch,I float,V float,I equal,Time eq,Del eql,Period ,Length ,Section,T elect,
    875,     50,OPP    ,      0,      0,    5.0,  2.250,   39.0,      4,      0,     64,    3.7,     95,      0,
Charge ,Part ch,Full ch,Equal  ,DF1    ,DF2    ,DF3    ,TH     ,DF7    ,DF4    ,DF5    ,DFC    ,TH Mod ,
   4230,  60293, -56063,   6844,     43,      0,     10,      0,    286,    772,  20659,    135,   1536,
Nr     ,S/N                ,Capacit,U batt ,Temp   ,Techno ,Profile,% init ,U start,U end  ,I end  ,Temp en,Chg Tim,Ah     ,kWh    ,Chg end,Default,SoC                ,DBa                ,CFC    ,Bat Dis,
    200,                   ,    875,     36,     50,       ,OPP    ,      5,   1.94,   2.38,    150,     50,     65,    163,   6.92,Part ch,       ,05/27/2016 09:56:16,05/27/2016 11:01:16,      0,NO     ,
    199,                   ,    875,     36,     50,       ,OPP    ,      5,   1.94,   2.47,     43,     50,    270,    487,  21.36,Full ch,       ,05/27/2016 13:52:16,05/27/2016 19:45:16,      0,NO     ,
    198,                   ,    875,     36,     50,       ,OPP    ,     17,   1.98,   2.31,    154,     50,     18,     43,   1.83,Part ch,       ,05/28/2016 04:44:16,05/28/2016 05:01:16,      0,NO     ,
    197,                   ,    875,     36,     50,       ,OPP    ,      5,   1.85,   2.31,    149,     50,     33,     81,   3.39,Part ch,       ,05/28/2016 05:49:16,05/28/2016 06:21:16,      0,NO     ,
    196,                   ,    875,     36,     50,       ,OPP    ,      5,   1.94,   2.29,    159,     50,     12,     30,   1.25,Part ch,       ,05/28/2016 08:31:16,05/28/2016 08:43:16,      0,NO     ,
    195,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     15,   1.98,   2.34,    148,     50,     37,     91,   3.85,Part ch,       ,05/29/2016 21:23:16,05/29/2016 22:00:16,      0,YES    ,
    194,RTK00077421        ,    875,     36,     50,OPP    ,COLD   ,     99,   2.35,   2.41,    160,     50,     33,     85,   3.70,Part ch,       ,05/29/2016 22:00:16,05/29/2016 22:32:16,      0,NO     ,
    193,                   ,       ,     36,     50,       ,COLD   ,     21,   1.99,   2.39,    148,     50,    104,    252,  10.69,Part ch,       ,05/29/2016 23:04:16,05/30/2016 00:48:16,      0,YES    ,
    192,                   ,       ,     36,     50,       ,COLD   ,      5,   1.92,   2.41,    148,     50,     75,    162,   6.86,Part ch,DF4    ,05/30/2016 01:57:16,05/30/2016 03:11:16,   4096,YES    ,
    191,                   ,       ,     36,     50,       ,COLD   ,     59,   2.07,   2.41,    153,     50,     18,     40,   1.74,Part ch,       ,05/30/2016 03:37:16,05/30/2016 03:55:16,      0,NO     ,
    190,                   ,    875,     36,     50,       ,OPP    ,     20,   1.99,   2.29,    149,     50,     28,     71,   2.95,Part ch,       ,05/30/2016 05:19:16,05/30/2016 05:47:16,      0,YES    ,
    189,                   ,    875,     36,     50,       ,OPP    ,     13,   1.97,   2.40,    144,     50,     57,    140,   5.97,Part ch,       ,05/30/2016 05:51:16,05/30/2016 06:48:16,      0,NO     ,
    188,                   ,    875,     36,     50,       ,OPP    ,      5,   1.81,   2.31,    144,     50,     74,    183,   7.59,Part ch,       ,05/30/2016 08:16:16,05/30/2016 09:30:16,      0,YES    ,
    187,                   ,    875,     36,     50,       ,OPP    ,     50,   2.04,   2.47,     43,     50,    245,    472,  20.77,Full ch,       ,05/30/2016 11:54:16,05/30/2016 18:16:16,      0,NO     ,
    186,                   ,       ,     36,     50,       ,COLD   ,     44,   2.03,   2.28,    158,     50,      3,      5,   0.21,Part ch,       ,05/31/2016 03:48:16,05/31/2016 03:51:16,      0,YES    ,
    185,                   ,    875,     36,     50,       ,OPP    ,      5,   1.96,   2.45,    142,     50,    137,    341,  14.62,Part ch,       ,05/31/2016 04:58:16,05/31/2016 07:15:16,      0,YES    ,
    184,                   ,    875,     36,     50,       ,OPP    ,     36,   2.02,   2.47,    122,     50,     71,    172,   7.47,Part ch,       ,05/31/2016 08:50:16,05/31/2016 10:00:16,      0,NO     ,
    183,                   ,    875,     36,     50,       ,OPP    ,     52,   2.06,   2.47,     43,     50,    214,    378,  16.75,Full ch,       ,05/31/2016 11:46:16,05/31/2016 18:17:16,      0,NO     ,
    182,                   ,       ,     36,     50,       ,COLD   ,     55,   2.06,   2.32,    149,     50,     24,     53,   2.23,Part ch,       ,05/31/2016 22:57:16,05/31/2016 23:21:16,      0,YES    ,
    181,                   ,       ,     36,     50,       ,COLD   ,     97,   2.14,   2.43,    125,     50,     78,    184,   8.00,Part ch,       ,05/31/2016 23:22:16,06/01/2016 00:40:16,      0,YES    ,
    180,RTK00077421        ,    875,     36,     50,OPP    ,COLD   ,     55,   2.06,   2.39,    149,     50,     61,    154,   6.59,Part ch,       ,06/01/2016 03:52:16,06/01/2016 04:53:16,      0,YES    ,
    179,                   ,    875,     36,     50,       ,OPP    ,     45,   2.03,   2.33,    150,     50,     32,     79,   3.35,Part ch,       ,06/01/2016 06:18:16,06/01/2016 06:50:16,      0,NO     ,
    178,                   ,    875,     36,     50,       ,OPP    ,     36,   2.02,   2.46,    129,     50,    131,    316,  13.65,Part ch,       ,06/01/2016 07:58:16,06/01/2016 10:09:16,      0,NO     ,
    177,                   ,    875,     36,     50,       ,OPP    ,     55,   2.06,   2.47,     43,     50,    219,    372,  16.46,Full ch,       ,06/01/2016 13:46:16,06/01/2016 18:22:16,      0,NO     ,
    176,                   ,       ,     36,     50,       ,COLD   ,     23,   1.99,   2.31,    148,     50,     34,     80,   3.34,Part ch,       ,06/01/2016 22:59:16,06/01/2016 23:33:16,      0,YES    ,
    175,                   ,       ,     36,     50,       ,COLD   ,     14,   1.98,   2.42,    130,     50,    111,    265,  11.32,Part ch,       ,06/02/2016 00:48:16,06/02/2016 02:39:16,      0,YES    ,
    174,                   ,       ,     36,     50,       ,COLD   ,     79,   2.11,   2.43,    140,     50,     17,     37,   1.62,Part ch,       ,06/02/2016 03:43:16,06/02/2016 04:00:16,      0,YES    ,
    173,                   ,    875,     36,     50,       ,OPP    ,      5,   1.85,   2.49,     76,     50,    249,    555,  23.97,Part ch,       ,06/02/2016 06:21:16,06/02/2016 10:30:16,      0,NO     ,
    172,                   ,    875,     36,     50,       ,OPP    ,      5,   1.94,   2.47,     43,     50,    268,    459,  19.97,Full ch,       ,06/02/2016 12:25:16,06/02/2016 18:09:16,      0,NO     ,
    171,                   ,       ,     36,     50,       ,COLD   ,      5,   1.91,   2.33,    149,     50,     64,    136,   5.63,Part ch,DF4    ,06/03/2016 01:51:16,06/03/2016 02:55:16,   4096,YES    ,
    170,                   ,    875,     36,     50,       ,OPP    ,     36,   2.02,   2.29,    154,     50,     10,     23,   0.97,Part ch,       ,06/03/2016 04:24:16,06/03/2016 04:34:16,      0,YES    ,
    169,                   ,    875,     36,     50,       ,OPP    ,      5,   1.87,   2.25,    150,     50,     17,     40,   1.67,Part ch,       ,06/03/2016 05:45:16,06/03/2016 06:02:16,      0,YES    ,
