Type               ,Version            ,S/N                ,Region             ,BLE Ver            ,BLE Mac            ,
IQ36V240A          ,P3.4               ,RA518168           ,US                 ,                   ,00:00:00:00:00:00  ,
Bat cap,Temp   ,Profile,Del chg,Cond ch,I float,V float,I equal,Time eq,Del eql,Period ,Length ,Section,T elect,
    875,     50,OPP    ,      0,      0,    5.0,  2.250,   39.0,      4,      0,     64,    4.0,     95,      0,
Charge ,Part ch,Full ch,Equal  ,DF1    ,DF2    ,DF3    ,TH     ,DF7    ,DF4    ,DF5    ,DFC    ,TH Mod ,
   6646,  62133, -55487,   6959,     30,      0,     17,     13,    287,    884,  20664,     87,   1634,
Nr     ,S/N                ,Capacit,U batt ,Temp   ,Techno ,Profile,% init ,U start,U end  ,I end  ,Temp en,Chg Tim,Ah     ,kWh    ,Chg end,Default,SoC                ,DBa                ,CFC    ,Bat Dis,
    181,                   ,    875,     36,     50,       ,OPP    ,     80,   2.11,   2.46,    148,     50,     43,    107,   4.69,Part ch,       ,04/04/2022 15:59:16,04/04/2022 16:42:16,      0,YES    ,
    180,                   ,    875,     36,     50,       ,OPP    ,     76,   2.10,   2.48,    104,     50,     79,    181,   8.02,Part ch,       ,04/04/2022 17:49:16,04/04/2022 19:08:16,      0,YES    ,
    179,                   ,       ,     36,     50,       ,COLD   ,     91,   2.13,   2.45,     25,     50,    256,    245,  10.79,Full ch,       ,04/04/2022 23:13:16,04/05/2022 03:43:16,      0,NO     ,
    178,RUG00143901        ,    875,     36,     98,OPP    ,OPP    ,     43,   2.03,   2.30,    153,    100,     25,     60,   2.50,Part ch,       ,04/05/2022 08:19:16,04/05/2022 08:44:16,      0,YES    ,
    177,                   ,    875,     36,     50,       ,OPP    ,     51,   2.05,   2.37,    147,     50,     52,    129,   5.50,Part ch,       ,04/05/2022 09:23:16,04/05/2022 10:14:16,      0,YES    ,
    176,RUG00143901        ,    875,     36,     96,OPP    ,OPP    ,     28,   2.00,   2.30,    151,     98,     45,    110,   4.57,Part ch,       ,04/05/2022 11:28:16,04/05/2022 12:13:16,      0,YES    ,
    175,                   ,    875,     36,     50,       ,OPP    ,     47,   2.04,   2.30,    152,     50,      5,     10,   0.44,Part ch,       ,04/05/2022 13:12:16,04/05/2022 13:17:16,      0,YES    ,
    174,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     26,   2.00,   2.29,    152,     50,     17,     37,   1.56,Part ch,       ,04/05/2022 13:53:16,04/05/2022 14:09:16,      0,YES    ,
    173,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     21,   1.99,   2.29,    144,     50,     37,     90,   3.78,Part ch,       ,04/05/2022 15:18:16,04/05/2022 15:55:16,      0,YES    ,
    172,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     55,   2.06,   2.23,    153,     50,      3,      2,   0.08,Part ch,       ,04/05/2022 15:59:16,04/05/2022 16:01:16,      0,YES    ,
    171,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     50,   2.05,   2.32,    152,     50,     27,     63,   2.67,Part ch,       ,04/05/2022 16:13:16,04/05/2022 16:39:16,      0,YES    ,
    170,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     50,   2.05,   2.31,    152,     50,     12,     25,   1.07,Part ch,       ,04/05/2022 17:39:16,04/05/2022 17:51:16,      0,YES    ,
    169,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     57,   2.07,   2.36,    143,     50,     54,    129,   5.49,Part ch,       ,04/05/2022 17:56:16,04/05/2022 18:50:16,      0,YES    ,
    168,RTK00077421        ,    875,     36,     50,OPP    ,COLD   ,     41,   2.03,   2.46,     33,     50,    268,    465,  20.07,Part ch,       ,04/05/2022 23:12:16,04/06/2022 03:40:16,      0,YES    ,
    167,RUG00143901        ,    875,     36,     96,OPP    ,OPP    ,      5,   1.96,   2.24,    153,     98,     26,     62,   2.53,Part ch,       ,04/06/2022 08:16:16,04/06/2022 08:41:16,      0,YES    ,
    166,RUG00143901        ,    875,     36,     98,OPP    ,OPP    ,      5,   1.91,   2.37,     96,    107,    211,    486,  20.39,Part ch,       ,04/06/2022 09:56:16,04/06/2022 13:27:16,      0,NO     ,
    165,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     37,   2.02,   2.28,    152,     50,      8,     15,   0.63,Part ch,       ,04/06/2022 13:45:16,04/06/2022 13:52:16,      0,NO     ,
    164,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     50,   2.04,   2.28,    153,     50,      7,     13,   0.57,Part ch,       ,04/06/2022 13:56:16,04/06/2022 14:03:16,      0,NO     ,
    163,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     50,   2.05,   2.29,    153,     50,      8,     16,   0.68,Part ch,       ,04/06/2022 14:08:16,04/06/2022 14:16:16,      0,YES    ,
    162,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     28,   2.00,   2.47,     43,     50,    224,    463,  20.05,Full ch,       ,04/06/2022 16:00:16,04/06/2022 22:00:16,      0,NO     ,
    161,RTK00077421        ,    875,     36,     50,OPP    ,COLD   ,     99,   2.16,   2.47,     33,     50,     31,     18,   0.80,Part ch,       ,04/06/2022 22:00:16,04/06/2022 22:30:16,      0,YES    ,
    160,RTK00077421        ,    875,     36,     50,OPP    ,COLD   ,     99,   2.15,   2.43,     36,     50,      6,      6,   0.26,Full ch,       ,04/06/2022 22:59:16,04/06/2022 23:13:16,      0,NO     ,
    159,RTK00077421        ,    875,     36,     50,OPP    ,EQUAL  ,     99,   2.19,   2.48,     21,     50,    271,    168,   7.74,Part ch,       ,04/06/2022 23:13:16,04/07/2022 03:45:16,      0,NO     ,
    158,RUG00143901        ,    875,     36,     96,OPP    ,OPP    ,     28,   2.00,   2.29,    152,     98,     28,     66,   2.74,Part ch,       ,04/07/2022 08:16:16,04/07/2022 08:44:16,      0,YES    ,
    157,                   ,    875,     36,     50,       ,OPP    ,     50,   2.05,   2.36,    143,     50,     48,    116,   4.95,Part ch,       ,04/07/2022 09:09:16,04/07/2022 09:57:16,      0,YES    ,
    156,RUG00143901        ,    875,     36,     93,OPP    ,OPP    ,     28,   2.00,   2.29,    153,     95,     30,     73,   3.04,Part ch,       ,04/07/2022 11:16:16,04/07/2022 11:47:16,      0,NO     ,
    155,RUG00143901        ,    875,     36,     95,OPP    ,OPP    ,     74,   2.10,   2.33,    153,     96,     18,     41,   1.75,Part ch,       ,04/07/2022 11:47:16,04/07/2022 12:05:16,      0,NO     ,
    154,                   ,    875,     36,     50,       ,OPP    ,     46,   2.03,   2.39,    218,     50,     30,    104,   4.48,Part ch,       ,04/07/2022 13:08:16,04/07/2022 13:38:16,      0,YES    ,
    153,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     40,   2.02,   2.40,    213,     50,     48,    167,   7.25,Part ch,       ,04/07/2022 13:47:16,04/07/2022 14:34:16,      0,YES    ,
    152,                   ,    875,     36,     50,       ,OPP    ,     41,   2.03,   2.47,    213,     50,     56,    199,   8.75,Part ch,       ,04/07/2022 17:50:16,04/07/2022 18:46:16,      0,YES    ,
    151,                   ,       ,     36,     50,       ,COLD   ,     59,   2.07,   2.44,     37,     50,    248,    403,  17.76,Part ch,       ,04/07/2022 23:17:16,04/08/2022 03:24:16,      0,YES    ,
    150,RUG00143901        ,    875,     36,    104,OPP    ,OPP    ,     49,   2.04,   2.36,    179,    105,     25,     81,   3.48,Part ch,       ,04/08/2022 06:10:16,04/08/2022 06:35:16,      0,YES    ,
    149,                   ,    875,     36,     50,       ,OPP    ,      5,   1.92,   2.45,    213,     50,     79,    282,  12.24,Part ch,       ,04/08/2022 11:49:16,04/08/2022 13:08:16,      0,YES    ,
    148,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     41,   2.03,   2.36,    218,     50,      6,     15,   0.67,Part ch,       ,04/08/2022 13:13:16,04/08/2022 13:18:16,      0,NO     ,
    147,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     37,   2.02,   2.36,    218,     50,     19,     60,   2.61,Part ch,       ,04/08/2022 13:50:16,04/08/2022 14:09:16,      0,NO     ,
    146,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     71,   2.09,   2.47,     44,     50,    132,    343,  15.31,Full ch,       ,04/08/2022 14:14:16,04/08/2022 16:55:16,      0,NO     ,
    145,                   ,    875,     36,     50,       ,OPP    ,      5,   1.90,   2.47,    183,     50,     84,    293,  12.87,Part ch,       ,04/08/2022 18:02:16,04/08/2022 19:26:16,      0,YES    ,
    144,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     84,   2.12,   2.47,     45,     50,     13,     14,   0.66,Full ch,       ,04/08/2022 20:33:16,04/08/2022 22:00:16,      0,NO     ,
    143,RTK00077421        ,    875,     36,     50,OPP    ,COLD   ,     99,   2.15,   2.43,     34,     50,      6,      3,   0.14,Full ch,       ,04/08/2022 22:00:16,04/09/2022 03:59:16,      0,NO     ,
    142,                   ,    875,     36,     50,       ,OPP    ,      5,   1.90,   2.47,     49,     50,    364,    646,  28.74,Full ch,DF5    ,04/09/2022 05:47:16,04/09/2022 13:40:16,   1024,NO     ,
    141,                   ,    875,     36,     50,       ,OPP    ,     77,   2.10,   2.47,     48,     50,    100,    214,   9.60,Part ch,       ,04/09/2022 18:14:16,04/09/2022 19:54:16,      0,YES    ,
    140,                   ,    875,     36,     50,       ,OPP    ,     99,   2.15,   2.47,     46,     50,     69,     99,   4.46,Part ch,       ,04/09/2022 20:51:16,04/09/2022 22:00:16,      0,YES    ,
    139,                   ,       ,     36,     50,       ,EQUAL  ,     99,   2.21,   2.41,     24,     50,    480,    272,  12.07,Full ch,       ,04/10/2022 00:04:16,04/11/2022 03:57:16,      0,NO     ,
    138,RUG00143901        ,    875,     36,     73,OPP    ,OPP    ,     25,   2.00,   2.37,    218,     77,     28,     96,   4.15,Part ch,       ,04/11/2022 08:20:16,04/11/2022 08:48:16,      0,YES    ,
    137,                   ,    875,     36,     50,       ,OPP    ,      5,   1.91,   2.41,    213,     50,     41,    146,   6.35,Part ch,       ,04/11/2022 09:09:16,04/11/2022 09:50:16,      0,YES    ,
    136,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     20,   1.99,   2.47,    188,     50,    107,    373,  16.37,Part ch,       ,04/11/2022 11:25:16,04/11/2022 13:12:16,      0,YES    ,
    135,RUG00143901        ,    875,     36,     86,OPP    ,OPP    ,     50,   2.04,   2.34,    218,     86,      9,     25,   1.07,Part ch,       ,04/11/2022 13:14:16,04/11/2022 13:22:16,      0,NO     ,
    134,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     81,   2.11,   2.48,     95,     50,     62,    164,   7.36,Part ch,       ,04/11/2022 13:53:16,04/11/2022 14:54:16,      0,YES    ,
    133,RUG00143901        ,    875,     36,     86,OPP    ,OPP    ,     15,   1.98,   2.38,    180,     98,     83,    283,  12.15,Part ch,       ,04/11/2022 17:43:16,04/11/2022 19:05:16,      0,NO     ,
    132,RUG00143901        ,    875,     36,     96,OPP    ,OPP    ,     42,   2.03,   2.29,    218,     96,      5,      9,   0.39,Part ch,       ,04/11/2022 21:55:16,04/11/2022 22:00:16,      0,YES    ,
    131,RUG00143901        ,    875,     36,     96,OPP    ,CMP CH ,     99,   2.33,   2.50,     43,    105,    280,    462,  20.17,Full ch,       ,04/11/2022 22:00:16,04/12/2022 04:00:16,    512,NO     ,
    130,RUG00143901        ,    875,     36,    102,OPP    ,OPP    ,     46,   2.04,   2.36,    203,    104,     30,    101,   4.36,Part ch,       ,04/12/2022 08:20:16,04/12/2022 08:50:16,      0,YES    ,
    129,                   ,    875,     36,     50,       ,OPP    ,      5,   1.93,   2.47,     61,     50,    189,    499,  22.09,Part ch,       ,04/12/2022 10:08:16,04/12/2022 13:16:16,      0,YES    ,
    128,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     29,   2.00,   2.47,     44,     50,    182,    501,  22.11,Full ch,       ,04/12/2022 13:55:16,04/12/2022 18:07:16,      0,NO     ,
    127,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     82,   2.11,   2.47,     44,     50,     24,     37,   1.67,Full ch,       ,04/12/2022 21:03:16,04/12/2022 22:00:16,      0,NO     ,
    126,RTK00077421        ,    875,     36,     50,OPP    ,COLD   ,     99,   2.16,   2.43,     34,     50,      6,      3,   0.16,Full ch,       ,04/12/2022 22:00:16,04/12/2022 22:14:16,      0,NO     ,
    125,RTK00077421        ,    875,     36,     50,OPP    ,EQUAL  ,     99,   2.17,   2.47,     21,     50,    328,    188,   8.63,Part ch,       ,04/12/2022 22:14:16,04/13/2022 03:42:16,      0,NO     ,
    124,RUG00143901        ,    875,     36,     98,OPP    ,OPP    ,     37,   2.02,   2.36,    195,    104,     35,    119,   5.11,Part ch,       ,04/13/2022 08:15:16,04/13/2022 08:50:16,      0,YES    ,
    123,                   ,    875,     36,     50,       ,OPP    ,     68,   2.09,   2.48,     82,     50,     88,    231,  10.38,Part ch,       ,04/13/2022 10:09:16,04/13/2022 11:37:16,      0,YES    ,
    122,                   ,    875,     36,     50,       ,OPP    ,     99,   2.15,   2.47,     81,     50,     32,     66,   2.97,Part ch,       ,04/13/2022 12:54:16,04/13/2022 13:26:16,      0,NO     ,
    121,                   ,    875,     36,     50,       ,OPP    ,     99,   2.25,   2.47,     45,     50,     51,     49,   2.19,Part ch,       ,04/13/2022 13:28:16,04/13/2022 14:19:16,      0,YES    ,
    120,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     43,   2.03,   2.48,     76,     50,    129,    393,  17.40,Part ch,       ,04/13/2022 14:40:16,04/13/2022 16:49:16,      0,YES    ,
    119,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     99,   2.16,   2.47,     44,     50,     26,     25,   1.12,Full ch,       ,04/13/2022 16:56:16,04/13/2022 22:00:16,      0,NO     ,
    118,RTK00077421        ,    875,     36,     50,OPP    ,COLD   ,     99,   2.15,   2.43,     35,     50,      5,      2,   0.11,Full ch,       ,04/13/2022 22:00:16,04/14/2022 03:45:16,      0,NO     ,
    117,                   ,    875,     36,     50,       ,OPP    ,     48,   2.04,   2.44,    218,     50,     39,    137,   6.01,Part ch,       ,04/14/2022 09:12:16,04/14/2022 09:50:16,      0,YES    ,
    116,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     64,   2.08,   2.47,    168,     50,     44,    143,   6.40,Part ch,       ,04/14/2022 13:08:16,04/14/2022 13:52:16,      0,YES    ,
    115,RUG00143901        ,    875,     36,     91,OPP    ,OPP    ,     14,   1.98,   2.37,    192,    100,     58,    202,   8.67,Part ch,       ,04/14/2022 14:24:16,04/14/2022 15:22:16,      0,NO     ,
    114,                   ,       ,     36,     50,       ,COLD   ,     79,   2.11,   2.47,     37,     50,    214,    283,  12.54,Full ch,       ,04/14/2022 22:45:16,04/15/2022 03:43:16,      0,NO     ,
    113,RUG00143901        ,    875,     36,     98,OPP    ,OPP    ,     47,   2.04,   2.37,    206,     98,     18,     57,   2.44,Part ch,       ,04/15/2022 06:14:16,04/15/2022 06:31:16,      0,YES    ,
    112,RUG00143901        ,    875,     36,     98,OPP    ,OPP    ,     28,   2.00,   2.36,    202,    104,     42,    146,   6.25,Part ch,       ,04/15/2022 09:11:16,04/15/2022 09:53:16,      0,YES    ,
    111,RUG00143901        ,    875,     36,     98,OPP    ,OPP    ,     26,   2.00,   2.35,    218,    102,     28,     96,   4.08,Part ch,       ,04/15/2022 13:13:16,04/15/2022 13:41:16,      0,NO     ,
    110,RUG00143901        ,    875,     36,    102,OPP    ,OPP    ,     79,   2.11,   2.36,     43,    105,    156,    301,  12.94,Full ch,       ,04/15/2022 13:42:16,04/15/2022 21:22:16,      0,NO     ,
    109,RUG00143901        ,    875,     36,     91,OPP    ,OPP    ,     75,   2.10,   2.39,     44,     91,     15,     16,   0.70,Full ch,       ,04/15/2022 21:32:16,04/15/2022 22:00:16,      0,NO     ,
    108,RUG00143901        ,    875,     36,     91,OPP    ,CMP CH ,     99,   2.17,   2.44,     43,     91,     26,     20,   0.92,Full ch,       ,04/15/2022 22:00:16,04/15/2022 23:24:16,    512,NO     ,
    107,RUG00143901        ,    875,     36,     89,OPP    ,CMP CH ,     99,   2.15,   2.44,     43,     89,     34,     33,   1.49,Full ch,       ,04/15/2022 23:32:16,04/16/2022 03:59:16,    512,NO     ,
    106,                   ,    875,     36,     50,       ,OPP    ,      5,   1.91,   2.46,    218,     50,     58,    207,   9.06,Part ch,       ,04/16/2022 04:43:16,04/16/2022 05:40:16,      0,YES    ,
    105,                   ,    875,     36,     50,       ,OPP    ,     86,   2.12,   2.47,    183,     50,     34,    115,   5.14,Part ch,       ,04/16/2022 06:06:16,04/16/2022 06:40:16,      0,YES    ,
    104,                   ,    875,     36,     50,       ,OPP    ,     78,   2.10,   2.47,     43,     50,    191,    328,  14.71,Full ch,       ,04/16/2022 09:05:16,04/16/2022 13:41:16,      0,NO     ,
    103,                   ,    875,     36,     50,       ,OPP    ,     99,   2.17,   2.47,     43,     50,     31,     35,   1.58,Full ch,       ,04/16/2022 13:54:16,04/16/2022 16:42:16,      0,NO     ,
    102,                   ,    875,     36,     50,       ,OPP    ,     86,   2.12,   2.47,     43,     50,     92,    173,   7.79,Full ch,       ,04/16/2022 19:25:16,04/16/2022 22:00:16,      0,NO     ,
    101,                   ,       ,     36,     50,       ,EQUAL  ,     99,   2.21,   2.43,     24,     50,    480,    272,  12.20,Full ch,       ,04/17/2022 00:04:16,04/18/2022 02:29:16,      0,NO     ,
    100,RUG00143901        ,    875,     36,     73,OPP    ,OPP    ,     29,   2.00,   2.39,    218,     77,     27,     93,   4.02,Part ch,       ,04/18/2022 08:21:16,04/18/2022 08:48:16,      0,YES    ,
     99,                   ,    875,     36,     50,       ,OPP    ,      5,   1.93,   2.47,    164,     50,     85,    289,  12.84,Part ch,       ,04/18/2022 09:54:16,04/18/2022 11:19:16,      0,YES    ,
     98,RUG00143901        ,    875,     36,     82,OPP    ,OPP    ,      5,   1.92,   2.36,    213,     91,     57,    198,   8.41,Part ch,       ,04/18/2022 11:31:16,04/18/2022 12:27:16,      0,YES    ,
     97,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     99,   2.15,   2.47,    151,     50,      7,     13,   0.60,Part ch,       ,04/18/2022 16:48:16,04/18/2022 16:55:16,      0,YES    ,
     96,                   ,    875,     36,     50,       ,OPP    ,     24,   1.99,   2.48,     67,     50,    198,    508,  22.62,Part ch,       ,04/18/2022 18:41:16,04/18/2022 22:00:16,      0,YES    ,
     95,                   ,       ,     36,     50,       ,COLD   ,     99,   2.48,   2.45,     37,     50,     92,     61,   2.73,Full ch,       ,04/18/2022 22:00:16,04/19/2022 03:44:16,    512,NO     ,
     94,                   ,    875,     36,     50,       ,OPP    ,      5,   1.93,   2.46,    198,     50,     63,    221,   9.73,Part ch,       ,04/19/2022 10:14:16,04/19/2022 11:17:16,      0,YES    ,
     93,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     31,   2.01,   2.34,    213,     50,     29,    100,   4.25,Part ch,       ,04/19/2022 12:40:16,04/19/2022 13:09:16,      0,NO     ,
     92,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     56,   2.06,   2.47,     43,     50,    192,    459,  20.40,Full ch,       ,04/19/2022 13:19:16,04/19/2022 16:45:16,      0,NO     ,
     91,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     99,   2.15,   2.47,     61,     50,      4,      3,   0.16,Part ch,       ,04/19/2022 21:56:16,04/19/2022 22:00:16,      0,YES    ,
     90,RTK00077421        ,    875,     36,     50,OPP    ,EQUAL  ,     99,   2.20,   2.47,     21,     50,    329,    189,   8.63,Part ch,       ,04/19/2022 22:11:16,04/20/2022 03:39:16,      0,NO     ,
     89,                   ,    875,     36,     50,       ,OPP    ,      5,   1.93,   2.40,    213,     50,     32,    112,   4.88,Part ch,       ,04/20/2022 08:29:16,04/20/2022 09:00:16,      0,YES    ,
     88,                   ,    875,     36,     50,       ,OPP    ,      5,   1.89,   2.37,    218,     50,     26,     92,   3.95,Part ch,       ,04/20/2022 11:30:16,04/20/2022 11:56:16,      0,YES    ,
     87,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     43,   2.03,   2.35,    218,     50,      9,     27,   1.15,Part ch,       ,04/20/2022 13:10:16,04/20/2022 13:19:16,      0,NO     ,
     86,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     33,   2.01,   2.36,    218,     50,     28,     96,   4.15,Part ch,       ,04/20/2022 15:19:16,04/20/2022 15:48:16,      0,YES    ,
     85,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     66,   2.08,   2.39,    218,     50,     19,     63,   2.73,Part ch,       ,04/20/2022 15:51:16,04/20/2022 16:10:16,      0,NO     ,
     84,RUG00143901        ,    875,     36,     77,OPP    ,OPP    ,     34,   2.01,   2.39,    218,     80,     26,     89,   3.87,Part ch,       ,04/21/2022 08:29:16,04/21/2022 08:55:16,      0,YES    ,
     83,RUG00143901        ,    875,     36,     82,OPP    ,OPP    ,     32,   2.01,   2.40,    158,     91,     73,    239,  10.41,Part ch,       ,04/21/2022 11:29:16,04/21/2022 12:42:16,      0,YES    ,
     82,                   ,    875,     36,     50,       ,OPP    ,     49,   2.04,   2.47,    205,     50,     43,    152,   6.78,Part ch,       ,04/21/2022 13:09:16,04/21/2022 13:52:16,      0,YES    ,
     81,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     38,   2.02,   2.47,     49,     50,    181,    427,  19.05,Part ch,       ,04/21/2022 13:54:16,04/21/2022 16:55:16,      0,YES    ,
     80,                   ,    875,     36,     50,       ,OPP    ,      5,   1.91,   2.43,    190,     50,     44,    153,   6.73,Part ch,       ,04/21/2022 18:14:16,04/21/2022 18:59:16,      0,YES    ,
     79,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     90,   2.13,   2.47,     60,     50,     16,     24,   1.07,Part ch,       ,04/21/2022 21:44:16,04/21/2022 22:00:16,      0,YES    ,
     78,RTK00077421        ,    875,     36,     50,OPP    ,COLD   ,     99,   2.47,   2.52,     33,     50,     77,     43,   1.96,Full ch,       ,04/21/2022 22:00:16,04/22/2022 03:40:16,      0,NO     ,
     77,                   ,    875,     36,     50,       ,OPP    ,     55,   2.06,   2.47,    213,     50,     33,    116,   5.13,Part ch,       ,04/22/2022 07:05:16,04/22/2022 07:38:16,      0,YES    ,
     76,RUG00143901        ,    875,     36,     91,OPP    ,OPP    ,     31,   2.01,   2.37,    213,     96,     37,    127,   5.46,Part ch,       ,04/22/2022 08:35:16,04/22/2022 09:12:16,      0,YES    ,
     75,RUG00143901        ,    875,     36,     95,OPP    ,OPP    ,     40,   2.02,   2.38,    164,    102,     65,    211,   9.13,Part ch,       ,04/22/2022 11:19:16,04/22/2022 12:24:16,      0,YES    ,
     74,RUG00143901        ,    875,     36,    102,OPP    ,OPP    ,     72,   2.09,   2.39,    131,    104,     40,    101,   4.38,Part ch,       ,04/22/2022 13:09:16,04/22/2022 13:49:16,      0,NO     ,
     73,RUG00143901        ,    875,     36,    104,OPP    ,OPP    ,     87,   2.12,   2.36,     87,    104,     33,     56,   2.44,Part ch,       ,04/22/2022 14:05:16,04/22/2022 14:38:16,      0,NO     ,
     72,RUG00143901        ,    875,     36,    102,OPP    ,OPP    ,     80,   2.11,   2.36,     44,    102,     80,    101,   4.33,Full ch,       ,04/22/2022 15:28:16,04/22/2022 22:00:16,      0,NO     ,
     71,RUG00143901        ,    875,     36,     89,OPP    ,CMP CH ,     99,   2.15,   2.55,     43,     93,    111,     96,   4.52,Full ch,       ,04/22/2022 22:00:16,04/23/2022 04:22:16,    512,NO     ,
     70,RUG00143901        ,    875,     36,     89,OPP    ,OPP    ,     64,   2.08,   2.39,     44,     91,     71,    115,   5.00,Full ch,       ,04/23/2022 05:48:16,04/23/2022 22:00:16,      0,NO     ,
     69,RUG00143901        ,    875,     36,     69,OPP    ,CMP CH ,     95,   2.14,   2.61,     43,     73,     71,     58,   2.77,Full ch,       ,04/23/2022 22:00:16,04/24/2022 00:04:16,    512,NO     ,
     68,RUG00143901        ,    875,     36,     73,OPP    ,EQUAL  ,     99,   2.18,   2.46,     21,     73,    480,    244,  11.20,Full ch,DF5    ,04/24/2022 00:04:16,04/25/2022 03:59:16,    512,NO     ,
     67,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     59,   2.07,   2.23,    132,     50,      3,      2,   0.10,Part ch,       ,04/25/2022 04:27:16,04/25/2022 04:29:16,      0,NO     ,
     66,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     64,   2.08,   2.46,     98,     50,     22,     46,   2.07,Part ch,       ,04/25/2022 04:32:16,04/25/2022 04:54:16,      0,YES    ,
     65,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     95,   2.14,   2.46,     77,     50,     18,     26,   1.16,Part ch,       ,04/25/2022 05:00:16,04/25/2022 05:18:16,      0,YES    ,
     64,                   ,    875,     36,     50,       ,OPP    ,      5,   1.90,   2.47,     69,     50,    119,    272,  12.21,Part ch,       ,04/25/2022 05:23:16,04/25/2022 07:21:16,      0,YES    ,
     63,RUG00143901        ,    875,     36,     77,OPP    ,OPP    ,     27,   2.00,   2.36,    196,     80,     33,    111,   4.82,Part ch,       ,04/25/2022 08:20:16,04/25/2022 08:53:16,      0,YES    ,
     62,RUG00143901        ,    875,     36,     82,OPP    ,OPP    ,     23,   1.99,   2.39,    192,     91,     59,    204,   8.82,Part ch,       ,04/25/2022 11:28:16,04/25/2022 12:27:16,      0,YES    ,
     61,RUG00143901        ,    875,     36,     89,OPP    ,OPP    ,     64,   2.08,   2.39,    176,     91,     24,     71,   3.12,Part ch,       ,04/25/2022 13:12:16,04/25/2022 13:35:16,      0,NO     ,
     60,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     47,   2.04,   2.47,     44,     50,    123,    285,  12.77,Full ch,       ,04/25/2022 13:42:16,04/25/2022 18:09:16,      0,NO     ,
     59,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     86,   2.12,   2.47,     47,     50,      6,      4,   0.18,Full ch,       ,04/25/2022 18:16:16,04/25/2022 19:33:16,      0,NO     ,
     58,RTK00077421        ,    875,     36,     50,OPP    ,COLD   ,     87,   2.12,   2.54,     33,     50,     97,     80,   3.58,Full ch,       ,04/25/2022 23:00:16,04/26/2022 03:37:16,      0,NO     ,
     57,                   ,    875,     36,     50,       ,OPP    ,     41,   2.03,   2.45,    218,     50,     25,     86,   3.79,Part ch,       ,04/26/2022 06:11:16,04/26/2022 06:36:16,      0,YES    ,
     56,RUG00143901        ,    875,     36,     95,OPP    ,OPP    ,     33,   2.01,   2.38,    210,     98,     34,    117,   5.02,Part ch,       ,04/26/2022 08:21:16,04/26/2022 08:54:16,      0,YES    ,
     55,RUG00143901        ,    875,     36,     96,OPP    ,OPP    ,     28,   2.00,   2.36,     82,    107,    148,    384,  16.51,Part ch,       ,04/26/2022 11:23:16,04/26/2022 13:51:16,      0,NO     ,
     54,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     43,   2.03,   2.46,     43,     50,    123,    314,  14.03,Full ch,       ,04/26/2022 14:08:16,04/26/2022 19:16:16,      0,NO     ,
     53,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     87,   2.12,   2.47,     45,     50,      6,      4,   0.17,Full ch,       ,04/26/2022 19:18:16,04/26/2022 20:57:16,      0,NO     ,
     52,RTK00077421        ,    875,     36,     50,OPP    ,OPP    ,     79,   2.11,   2.47,     48,     50,      6,      4,   0.21,Full ch,       ,04/26/2022 21:01:16,04/26/2022 22:00:16,      0,NO     ,
